	z
KLHL2	5.180112585777406
KLHL3	-1.0825288163783533
UBR2	-1.7162636792629202
UBR1	-1.7028039063516291
FBXO22	-1.187214442148142
KLHL9	-1.082335749611241
FBXL8	-0.9435995075206902
SOCS1	0.7066855122120874
SOCS3	-0.5468572305903355
FBXL3	-1.5064756606499732
FZR1	1.884533835720099
FBXL5	-0.8174163620540909
FBXL4	-0.17178981067662424
FBXL7	-0.23359599263383338
SUPT4H1	-0.5470407599427429
TMEM189-UBE2V1	-0.9733163531612962
UBB	0.3583400996195713
UBC	-0.3298101307016824
RNF6	-2.8478673349660255
RNF7	-1.3627999270931586
RNF4	0.0880739187371818
TRIM39	-0.25318718477489666
TRIM32	-0.018469727083031965
TRIM37	-0.892026151455864
TRIM36	-1.1048756020742014
UBE2L6	0.09069997012184942
UBE2L3	0.299863109113075
KBTBD7	-1.5490268555368736
KBTBD6	-1.3334635219082978
UBE3B	0.7074331923861653
UBE3C	-0.6326263822008942
UBE3A	9.630742862302657
CCNF	-0.10561313304073323
UBE3D	-0.662747739646881
KBTBD8	-0.0828427220947286
NGRN	-0.9615775504390479
HTR2C	-0.7738192036335559
PCBP1	0.1360091893877379
RNF220	-0.27219989995393806
ECPAS	-1.1965582549964384
ARPC5	-1.557075979859922
TRIM41	0.6514265873841127
TAF7	-2.645464308250352
SLC25A44	1.9116764579693373
CDC27	1.0489524465162499
CDC26	-0.8621424014443202
CDC23	-1.414834281156938
CDC20	1.9010398222424707
KLHL42	-1.138760210158688
KLHL41	-1.0159940359643862
HECW2	-0.4354027150285143
RNF126	0.38820835873068793
BTBD6	0.28135488598906544
RNF123	1.0964183900977262
DTX3L	-0.5852164786352144
COP1	1.5227933124829718
NEDD4	-0.0867870974648159
PFDN2	1.1833579951665605
SIAH1	-0.8457741167268631
SIAH2	0.2672209772964716
TCEAL1	-1.6628881572315612
RNF144B	2.6339901015152707
PSMB4	-1.091806760197344
KCTD6	-1.1830702819791477
HAX1	0.041284998135029484
VHL	-0.001115716822919347
UBOX5	1.5385989907874076
LTN1	-2.6023609190618364
UBE2G2	-0.8855352948556074
UBE2G1	-2.542026725923437
PJA1	-1.2716417313086197
UFL1	-2.7253550865486065
RFXANK	1.2122717326628265
RRAGA	-1.0515066261807653
TRAF7	-0.9983724318436428
USP11	0.2456351646147208
C1QTNF2	-0.4672362248886069
NEDD4L	-0.2781465734717187
SCFD1	-1.955969717374623
RNF11	-1.496426580605852
UBL3	-1.2508419616820727
HSPA4	-1.0549944766875796
SUMO1	-1.139259285759756
HSPA9	-1.989095424058202
SEC23IP	-0.9663475429953017
ANKIB1	-0.006884430129991797
COMMD8	-2.2853114703071458
C6orf120	-2.2188813185761176
CDC73	-2.630877868483972
PIK3CA	-1.6416354965055524
RMND5A	2.0263785400492313
PRKAG1	-0.03980477407639126
FAM114A2	-1.3603865791059027
ABCD3	-1.023867245556474
HBS1L	-0.954325810109142
RAB9A	-2.2899817433354985
WRB	-0.8967877336899603
NIPSNAP2	-2.138240064244
SP3	1.9109470949537937
AP5M1	3.1644831567936724
TMEM9B	-1.9089877606873844
DHX29	-2.4888590684375815
TMEM184C	-1.2506740388347513
GPI	0.1746519491109794
SNAP23	-1.29598603737169
PTER	-0.6333484170624115
ARHGAP12	-0.8934794008553117
TCF12	-1.048664352632652
CTCF	0.7497375298898888
ATP6V1D	-0.6819781109752475
RPS6KC1	0.7822529857514822
ATP6V1A	-1.2049791002516026
ALDH3A2	0.1292783782764731
PUM2	-2.0732352468875392
ISCA1	-1.0244079882821255
SPTSSA	-0.6668796971155807
ARNTL	0.014827702381932279
RWDD2A	-0.8018430974877943
BUB3	-1.9397565445291975
XPO7	-1.277130515691127
RWDD2B	0.027102138063638346
APOO	-1.449158770336557
CETN3	-2.122548346513535
CTNNB1	-0.6032843366364214
JAK2	0.5458062961904417
TMED10	-1.0912964312454703
KIF1BP	-0.4436805058854535
TSPYL1	-2.162711332952138
ZNF226	-1.848989338926984
CHUK	0.8818242385198021
INSIG2	-1.176308599946858
CSGALNACT2	-0.8099153047532487
SLC39A6	-1.3071329891305967
PREPL	-1.6136506540085538
RPS6KA3	2.1183940381742885
CSNK1A1	-0.4321424303498738
C5orf15	-2.2207049204583202
GFM2	-0.7714833455361179
ATAD1	1.0658756957258761
SLC35B3	-1.7190260637267765
TTC37	-2.9150894265610225
MINDY3	-1.2752961665092637
MINDY2	-1.250996973882253
EMC2	-2.78826254938116
MINPP1	-0.6329667246178295
FBXO38	-1.5946003313506418
ECHDC1	-0.46573522616863566
SOAT1	-0.6801213173490068
SMAD4	-0.9193487522883969
RAP1B	-2.008306776399901
RAP1A	-1.4505193226024213
AP1AR	-2.0985864412157973
DCTN4	0.41844488939824787
LRIF1	-1.2289966392498273
NCOA4	-0.7832345644832018
CCNDBP1	-0.6843049904230573
CRYZL1	-0.9207911766281914
ALAS1	-0.6474556478810937
CRBN	-1.9215472696268265
TM9SF3	-1.3032241294961533
TM9SF2	-2.6091383693550507
TOGARAM1	-1.7344828157621877
AUH	-1.5322041932949566
TMEM59	-0.4007807351176995
CIAO2A	-1.2607548425180102
TCEA1P2	-2.195401950505606
PRKAR1A	-1.5955332470815913
SAR1B	1.0820785115820992
SCAF8	-2.7702923759956004
CAPZA2	-1.3984223621096528
PEX7	-1.5284672200560596
PRRC1	-1.809528000217916
SUCLA2	-2.987803489090118
ATP6V1E1	0.32658110417257874
TBCA	-1.1373040410657451
MORC3	-3.21942937235066
ACTR10	3.1618464295957462
CPEB4	0.3761506041770083
TMEM251	-2.0794194223731726
CAT	-0.6697236942384103
EI24	-0.847050446733999
RAB2A	-1.408504070471804
C10orf88	-1.3905333538414326
EPS8	-0.7167656974321291
EPS15	0.3830198800190421
TOB1	1.743668108546905
PRMT2	0.8231067639842689
CLIP1	-1.0103092451728508
HNF1A	0.6558816828097829
ETNK1	-2.0102443580484572
ATP6V1B2	-1.3490529542086798
CDC37L1	-1.7817409016897927
ARIH1	1.687445565789176
CD46	-1.9423304998422641
HIKESHI	-0.9679615388869075
FPGT	-1.7982776216316831
LPIN2	-1.386884006066949
CGRRF1	-1.9998141844911939
RAB21	-1.725199038003761
LACTB2	-1.712065186216338
DMXL1	-2.775748851370432
NCK1	-0.1517009705487062
EXOC5	-1.0137622864419653
MBD4	-2.11884837301861
PPP3CB	-0.6749735869860778
SPG11	-2.1009626594690114
BZW1	18.80771329657876
MPC2	-1.1659564037627574
MARCH5	-1.4846696678140403
MARCH7	-2.9439349234157666
RCBTB1	0.5096873716376111
SLC25A12	-1.2429220064194195
ADSS	-1.597619079394053
B3GNT2	0.5184464121759653
NFE2L2	1.260372578213874
DYNLT3	0.18692013017099043
TTC5	-0.5976596662502515
RARS	0.4567823634195798
GMCL1	-0.32850373460196713
ZNF263	-0.9141581873123081
MTMR6	-2.677194295541987
TSNAX	-1.2385603658820266
UTP14C	-2.8149605515377485
SEC24A	1.1925924256667664
TERF2IP	-0.1979789620919668
SIGLEC10	0.16886859921033798
SIGLEC11	0.43613090389610787
SH3BGRL	-1.4499576987740226
HTATIP2	-1.1567031942922075
SYPL1	-1.7177606176847287
OSBPL11	-2.8152913394732266
SCARB2	-2.1929836462887304
MRPL42	-1.937646127918659
RNF103	-0.43079847581865305
APC	-0.6018760001192353
UQCRFS1	-1.1503682217968276
YIPF5	-0.517872560429938
YIPF6	-1.9438244011891843
SNX2	1.6590163875125616
SNX1	3.4704227556831437
ARFIP1	-1.2726331447021995
COPS2	-2.667147426878641
SERINC1	-1.2467488054023586
COPS4	-1.4308168018722793
ALG5	-2.4400889478457524
MED7	-2.2095859547915975
BLCAP	1.2016873905857763
SUB1	-2.029909387472582
RAB11A	-1.102230194677768
DERL1	1.7693035392547676
C11orf58	-2.61467625572528
MAP1LC3B	2.8782996174670283
OGA	-1.3370683899367835
TCF7L2	0.6260980519036715
TCF7L1	1.1988741508979546
DLD	-2.391849554974059
DNAJB9	-1.0086511113270542
C12orf29	-2.546021377494249
RFK	-1.2071188969343103
HAT1	-3.031189838532562
C18orf32	0.14894073466916474
KDM3B	-0.9478639518965716
RALB	-0.3382825745731785
MMUT	-2.927325792803839
TMEM126B	-2.1182854315025517
CCDC47	-1.8234313252744276
ZNF236	0.8371534168560123
AIDA	-2.0369864241205273
STXBP3	-2.681178848329447
PRKAR2B	-1.9224813515228267
AL136295.5	0.3307091410045963
FECH	-0.6913776445549344
BET1	-2.0859754330987954
TMEM14B	-1.7207896200107036
TMEM14A	-1.1967647082371704
PSEN2	-0.024420952131462836
PSEN1	-0.6662699041167612
DNAJB6	-2.260998141281764
ETF1	-2.6226686788550237
NDFIP1	-1.6003750381834911
CHPT1	-0.8356786321748664
TRAPPC11	-1.1890828928580655
TRAPPC13	-2.5215058891285387
RAB14	-0.3243193185608731
THAP1	-0.2033501602077324
HNRNPA1	-0.12362887482095791
RAB6A	-1.7532057831616428
RTCA	-2.0966489933365042
ACOX1	0.04841557649505758
STX7	-1.9941642253130702
SHOC2	-1.6538681176731573
SGPP1	-1.5439067048083563
RNF141	-0.7875374473061492
ATP6V1G1	-1.5022611180646084
TBCEL	-0.6763468262810773
GRSF1	-2.483503028508985
CAB39	0.2808636171669838
PRKN	1.937403731459523
NFYB	-0.7089295531155488
MEGF9	-1.5776083939493726
RNF38	-0.9213719012111021
SMARCA2	-0.46230951438538354
RNF31	3.0711955173332726
IMPACT	-2.08901742520362
NPTN	-3.3382154601171856
GABARAPL2	3.1327425016277544
DDHD2	-1.635506940407785
MTX2	-0.9821381857395872
FEM1B	-0.7217540486463029
ARL6IP5	-1.6455084494498833
PCMTD2	-2.303808077848741
COPA	-1.4095955701115965
MAT2B	-0.4260623909016106
MFSD1	-1.6916529849940092
MOGAT2	-1.9705131682415047
GLRX	-0.5715676781366392
VTN	-0.5314560877897093
CTNNA1	-1.1161719643021237
VAMP3	-0.030181462897023358
VAMP4	-1.0775697044034824
VAMP7	-1.7614473180047754
WDR47	-2.2216162102923778
ROCK1	-1.5749279919091719
CUL4A	-0.6417959679639434
DCAF6	-0.5942883682691094
WBP4	-1.4936367667762669
PCCB	-0.33818649314296945
NDUFB5	-1.6454546599846538
FAM3C	-2.1202491921124547
NARS	-2.1953680301010605
SLC30A5	-0.952782193132017
TOPORS	-2.047510263057691
TENT5A	-0.6556295349238105
CUL9	3.7729578189309407
CLINT1	-2.052623874181345
PPP3R1	-1.4731022756858674
KLHDC10	-1.3085691578207066
SEC62	-0.8110428627284358
ANKRD46	-1.2515126988802874
ZNF200	0.12445992377396489
CLCN3	-1.0888209547068899
IDH1	-0.59969188152597
SH3GLB1	-1.5045968189508732
TRIM23	-0.4808887669843868
USP21	-1.6130178085385487
GHITM	-0.9387043887028006
PTPN11	1.434954852281456
JKAMP	-1.2488681979553615
PGGT1B	-1.5239780158000666
CCDC28A	-2.0883020517677373
KIN	-2.674842946127965
KPNA1	0.2691570719488878
COPB1	-1.5624316923152601
RNF216	-0.25843967400656104
MED21	-1.0183381673009182
KAT2B	0.8292839324445543
IARS2	-2.2868580515350545
PPM1B	-1.2108421116375805
PPM1A	1.4531505374387135
CLDND1	-1.733824043906878
VPS37A	1.2975840462158181
PNPLA7	-0.2281513988098003
ARMC1	-2.8643701332576237
UNC50	-2.7393875469269564
GSPT2	-0.7104608983538662
GSPT1	0.3423178049160388
BECN1	1.5207638921455782
RNF144A	3.5921998532399217
MAN2A1	0.2245456840567948
UBA6	-1.5620276633985104
UBA7	-0.35079388480386503
ATG12	1.5842403920767665
UBA3	-3.8620557205398574
RWDD3	-2.856782724452008
MRPS27	-1.077424655355569
UEVLD	0.7318915247560741
VPS26C	-0.40999092866821774
PHF7	1.5660481653401173
BAG2	-1.057506788987185
FBXO3	-2.4150802325822465
RHOT1	-1.5207030415245473
FBXO8	-1.041800458054012
BCAS2	-0.5488628966217626
CAPN7	-0.933733189762784
OPTN	-0.2703395400132654
SNX13	-0.9692922671856907
SEC23A	1.632056545927857
ADIPOR1	-0.08285793360741012
SNX19	-0.7102304786538227
ERC2	-0.7633053327196647
BNIP2	1.6444415740136762
DPM1	-2.9645839543875367
NDUFA6	-1.2095679104176926
NDUFA5	-1.338805292268902
FBXO43	16.855209257681093
PRDX3	-0.8386734139548007
RABIF	-1.1757364318559562
RWDD4	-1.3485588118434746
GALC	-0.8081106098141783
ATXN10	-0.6416542316195204
ESR2	0.7794631283113571
EFCAB14	0.09540564171070966
NRBF2	-2.490480232264379
GOLT1B	0.062233300982066725
MRPS35	-2.092191241716495
ISOC1	-2.469966428841758
RWDD1	-1.5756113732938821
EIF2AK4	1.9375538147992435
HIBCH	-1.5891535054750918
DTD1	-0.38603121866869294
NECAP1	-1.4752515242732378
BPGM	1.4306399451651635
UFM1	-1.1511840315452198
BIRC2	-1.1291296485901532
MOSPD1	0.13604838135858793
MDH1	-1.35606886158678
MAP2K4	0.30217723975330046
PEX13	0.9393559472852495
LPGAT1	-1.0369455697246361
MICU2	-2.9366141983174106
RNF170	0.16376211438811333
ECT2	-0.9150639526354454
STAM2	-1.848263543583277
SCAMP1	0.6764861970181382
TMEM192	-0.7232384155924013
SYNJ1	-1.997151117795849
GLT8D1	-1.8441651831253711
ATP5MC3	-0.19689179221671363
CNIH1	-2.21851345840828
ANXA4	-0.06841795795144734
ANXA7	-2.4014570681558656
NUMB	-2.9533586435416552
HLTF	-2.591919272126656
TAGLN	-1.3482722938523881
PPP1CB	-1.2256945160555015
RNFT1	-1.1193806677250648
C1D	-0.917247315508619
HADHB	-1.4262245845715633
NDUFS4	-1.8536676878435214
PICALM	-0.7541171277120979
TM2D1	-2.2892420453569198
TMOD3	3.0119009849113945
WASHC5	-0.4682709662784537
LYPLA1	-1.8453798468881688
SEC24B	0.3467671603333866
SRP9	-2.4850943823671052
OAT	-1.058977016918455
KIFAP3	1.7036045504351756
LEF1	0.7332007307629265
CANX	1.2246804248932521
NDUFAB1	-1.4915638401331068
ZNF140	-2.340624610975821
MRPL3	-2.229810332023222
MMADHC	-1.991438240111477
LIG4	-1.2698575978834445
GOLGA7	-2.44870704124238
NNT	-2.2521661215558546
SOD1	0.4555960971346558
SEC63	-2.6324080081061894
SARAF	0.17635782572066605
GARS	-0.4779490700266096
TRMT1L	-1.2888607816111748
TDP2	-2.2618899430224246
SCOC	-1.1054980950273874
ACYP2	0.35524644873530176
PPP2CA	0.24466259806878407
ACSL3	-1.1734523348057295
WDR59	-0.6419766536821307
ASF1A	-2.164096549220877
RNF8	1.0080433099244663
CCNH	-2.2133174846793215
ZNF217	-1.4035577750353343
VDR	0.058613968890992865
METAP1	0.32817920887549257
TRAK2	12.479858083756111
PCMT1	-1.1227581835371776
SLC25A32	-1.5423292439297893
PNMA1	-0.223977639668089
NMD3	-1.7390358409277695
FAM177A1	-0.8064663356010733
DCTN6	1.3488843754384656
CMAS	-1.834873382418274
LANCL1	-2.2030585498132518
SLC35A1	-0.13627700942399032
SLC35A3	-1.9171951195244494
UBXN4	-1.0120554690479806
PRELID3B	-1.7237506769071664
ORC4	-1.5934005344244908
C5orf22	0.8310196078763151
TTC1	-1.4477863244538929
RCN2	-2.4132455512256645
DCUN1D1	-0.294772268104195
SLC26A2	-0.009651551614264151
DYNC1LI1	2.482556330573263
POLR2B	-2.765219506448337
TRIP4	-0.7898698724266593
POLR2K	18.175350347854906
STRN3	-2.4997594933820175
HADH	-1.027464100752471
SLC25A46	-2.829690332046812
TNFAIP3	2.5600066620416486
FAM8A1	-2.835867940988534
AP3B1	-1.210839609482779
RBM22	-0.4123582377272468
SNCA	-0.11283319494393972
ACTR6	-0.33983585599285093
STAMBP	0.7907431649066478
APOOL	-1.677829899316529
SDCBP	-0.5583320601412228
ATP5PF	-1.3292749321355162
CCNG2	-0.5165505252074777
ATP5PO	-1.1615800070669942
PCDHB11	-1.5878513928164368
NCOR1	1.064806464438969
LMBR1	0.8799644345655271
TMED7	-2.620658795046882
TBC1D9	-0.918557413186916
ACSL4	-1.9714274609093771
TMED2	-2.169526500215154
ARPP19	-1.4819313454778913
MRPS30	-0.39145590668558844
MAPK1	0.8969186568666753
MAPK6	-0.6358562259477049
SACM1L	-0.8436299476105494
TMEM30A	-1.5905293988553026
MAPK9	0.6976258140918212
REEP5	-1.6038559284304583
ARMT1	-3.4306864308163654
RBL2	-2.0415377183127945
PAQR3	-1.8951012994802456
RDX	-1.9124710662706157
SERINC3	2.5874797523327704
COPS5	-0.25559870433634585
CRNKL1	-1.704901362277672
DEGS1	-0.34947637153622474
YTHDC2	-2.0988110666308346
VPS26A	-2.9624470519075135
SPAST	0.3089523227156204
ITFG1	-1.778109352402059
MORF4L1	-0.904799232909243
PRKACB	-3.5135605381699095
PGRMC1	-0.7375000772753305
DECR1	0.7432928139096598
TMEM230	-1.0674568588290108
ARFGAP3	1.476363034386154
CLPX	-2.4595592453726227
LRBA	0.8396531222247292
ACVR1	-1.2215138942495363
CD59	-0.8663227053208443
CTDSP2	-2.839016141758585
NRIP1	0.14447335154860272
DERA	-1.953714958371212
CAND1	0.11560824741946038
UBQLN2	-1.1578557699920038
BLZF1	-1.7682555709891157
HIGD1A	-1.7519659565416354
GCLC	1.27937851051882
NR3C2	0.25029557925397844
NR3C1	1.0072853251747849
SRI	-1.3343314280578675
CRYZ	-1.7767847467531688
GTF2H1	0.979406243246215
USP12P1	1.5299617346444454
TMX4	-1.8181564840638078
AKR1B1	-0.051161666124879386
TMX1	-2.144576143576281
DACH1	-0.46235180573362156
CDV3	-0.9282694944339267
COX7A2L	-0.7017777393507102
SEC22B	-1.7862361166701992
DAZAP2	-1.4231877266302724
ESR1	0.24967932379550345
TAB2	-0.034779824457657864
CD164	-2.1480358473990413
RIOK3	0.5008129257222944
TARBP1	1.0697482905111166
ACTL6A	-0.8294680647113801
SDHB	-0.06552962580894038
GDNF	-0.2037758304590546
SDHD	-1.688939114759567
RNF10	3.28297134460803
DBN1	-0.2062578830100299
ACTG1	-1.8404306659153276
BLOC1S2	-0.7269828076417933
COMMD2	-1.0157696764783875
CAPZB	0.4242033923490072
ELAVL1	-0.8241509467225184
RC3H2	-1.8486770584756083
ARL13B	-0.954932212148278
GFM1	-1.3347609601930381
ITGAV	-2.4824937544831287
SMAD5	-1.6437535530380178
AP3M1	-1.2526638233255079
SMAD2	-0.4837021672725663
MIB1	-0.8612305670998646
XIAP	1.0349937596452927
AMMECR1L	-0.997728647880106
RBM12	3.881770810332309
RIOK1	-0.9594714785647704
CMTR2	-1.6166648629570508
MOB1B	-0.8613394675795331
EEA1	-1.6557474279845366
SELENOF	-2.683742940199339
ITGB1	-0.8705723274993133
THUMPD1	-1.8716553080585894
BMI1	-1.8856195511706235
BRMS1L	1.402627384535855
THAP5	-0.2646478388392772
FAR1	-1.5376746054440251
WDR77	-1.2984143918114492
SLC12A2	1.1514669303447231
SH3BP4	0.24844540469875573
SLC2A9	0.6369212317285285
YTHDF3	-2.266450550622358
MED4	-1.4647067728038046
VEZF1	0.6745459374436904
CCDC6	0.9724187060795815
DHX40	-2.0319030288073328
