ID	Pop.total	Pop.term	Study.total	Study.term	Pop.family	Study.family	nparents	is.trivial	p	p.adjusted	p.min	name
MP:0005330	18820	127	9	3	2077	7	2	false	0.006517974817595994	0.006517974817595994	7.456557503008002E-207	"cardiomyopathy"
MP:0002972	18820	291	9	4	1814	6	2	false	0.007448889194001529	0.007448889194001529	0.0	"abnormal cardiac muscle contractility"
MP:0013467	18820	2	9	1	1779	7	2	false	0.007856311384346676	0.007856311384346676	6.322987029654338E-7	"diaphragmitis"
MP:0005294	18820	712	9	5	1823	5	1	false	0.00901028154906586	0.00901028154906586	0.0	"abnormal heart ventricle morphology"
MP:0002332	18820	81	9	2	809	2	1	false	0.00991322865290158	0.00991322865290158	1.0458089096165124E-113	"abnormal exercise endurance"
MP:0012719	18820	10	9	1	5264	6	1	false	0.011349546306280076	0.011349546306280076	2.240366582316502E-31	"abnormal neck morphology"
MP:0006432	18820	8	9	1	630	1	2	false	0.012698412698414572	0.012698412698414572	1.698928716157353E-18	"abnormal costal cartilage morphology"
MP:0002625	18820	66	9	3	567	5	3	false	0.01271684595073752	0.01271684595073752	5.123326157287932E-88	"heart left ventricle hypertrophy"
MP:0003818	18820	3	9	1	461	2	2	false	0.012986890502687993	0.012986890502687993	6.164243810635887E-8	"abnormal eye muscle development"
MP:0020206	18820	2	9	1	459	3	2	false	0.013043354168450568	0.013043354168450568	9.513752128703725E-6	"abnormal heart left atrium weight"
MP:0004262	18820	784	9	3	3274	3	1	false	0.013691360393803228	0.013691360393803228	0.0	"abnormal physical strength"
MP:0003090	18820	7	9	1	509	1	2	false	0.013752455795674898	0.013752455795674898	5.93472590698575E-16	"abnormal muscle precursor cell migration"
MP:0006035	18820	165	9	2	1347	2	1	false	0.01492502738463105	0.01492502738463105	8.714381538958253E-217	"abnormal mitochondrial morphology"
MP:0020307	18820	4	9	1	246	1	1	false	0.016260162601626587	0.016260162601626587	6.71605045728332E-9	"abnormal creatine kinase activity"
MP:0011915	18820	2	9	1	361	3	2	false	0.016574330563249164	0.016574330563249164	1.5389350569404145E-5	"increased heart left atrium weight"
MP:0005164	18820	552	9	3	5406	6	1	false	0.01672624054911589	0.01672624054911589	0.0	"abnormal response to injury"
MP:0004937	18820	234	9	3	1823	5	1	false	0.017132798911640455	0.017132798911640455	1.3252884173018012E-302	"dilated heart"
MP:0001038	18820	15	9	1	1518	2	1	false	0.01967165275755066	0.01967165275755066	2.67645087785604E-36	"abnormal cholinergic neuron morphology"
MP:0003950	18820	14	9	1	1347	2	1	false	0.020686551259718643	0.020686551259718643	1.4411208035509554E-33	"abnormal plasma membrane morphology"
MP:0004484	18820	99	9	2	1986	5	2	false	0.0222903438736113	0.0222903438736113	3.538762023302661E-170	"abnormal response of heart to induced stress"
MP:0005547	18820	25	9	1	1121	1	2	false	0.022301516503117402	0.022301516503117402	1.1683865831913774E-51	"abnormal Muller cell morphology"
MP:0003921	18820	334	9	5	712	5	1	false	0.022355443070014063	0.022355443070014063	6.040698016160038E-213	"abnormal heart left ventricle morphology"
MP:0010251	18820	10	9	1	352	1	1	false	0.028409090909090016	0.028409090909090016	1.4137196886976413E-19	"subcapsular cataract"
MP:0020136	18820	56	9	2	329	2	1	false	0.028541774779447065	0.028541774779447065	1.1138273574294612E-64	"abnormal interventricular septum thickness"
MP:0000752	18820	37	9	2	1049	8	1	false	0.029656425175862762	0.029656425175862762	4.4568499819252284E-69	"dystrophic muscle"
MP:0002873	18820	1866	9	4	11228	8	1	false	0.030309581606136362	0.030309581606136362	0.0	"normal phenotype"
MP:0003852	18820	38	9	2	624	5	2	false	0.03215486001340305	0.03215486001340305	1.0020515890389019E-61	"skeletal muscle necrosis"
MP:0003312	18820	690	9	3	2158	3	1	false	0.032591654585336784	0.032591654585336784	0.0	"abnormal locomotor coordination"
MP:0011168	18820	27	9	1	826	1	2	false	0.03268765133171392	0.03268765133171392	2.9179391716421797E-51	"abnormal fat cell differentiation"
MP:0008836	18820	15	9	1	449	1	1	false	0.03340757238306665	0.03340757238306665	2.7256922398238844E-28	"abnormal transforming growth factor beta level"
MP:0011808	18820	12	9	1	697	2	2	false	0.03416118339682538	0.03416118339682538	4.00770449101826E-26	"abnormal myoblast differentiation"
MP:0012688	18820	5	9	1	712	5	1	false	0.034718950755474695	0.034718950755474695	6.651105092790529E-13	"abnormal heart ventricles weight"
MP:0020520	18820	5	9	1	141	1	1	false	0.035460992907802365	0.035460992907802365	2.313234409853364E-9	"whitened brown adipose tissue morphology"
MP:0004088	18820	22	9	2	413	6	1	false	0.03571147495348496	0.03571147495348496	5.586043141248125E-37	"abnormal sarcoplasmic reticulum morphology"
MP:0002269	18820	104	9	3	1049	8	1	false	0.036633813534938955	0.036633813534938955	1.4006375506631098E-146	"muscular atrophy"
MP:0003383	18820	56	9	1	1475	1	1	false	0.03796610169491535	0.03796610169491535	7.22345665878343E-103	"abnormal gluconeogenesis"
MP:0002823	18820	23	9	1	602	1	2	false	0.03820598006644397	0.03820598006644397	4.641000311341705E-42	"abnormal rib development"
MP:0001625	18820	198	9	3	874	4	1	false	0.03824506354551035	0.03824506354551035	2.480373479277744E-202	"cardiac hypertrophy"
MP:0009415	18820	31	9	2	463	5	2	false	0.038252844895188286	0.038252844895188286	5.3467204463175226E-49	"skeletal muscle degeneration"
MP:0011170	18820	3	9	1	78	1	2	false	0.03846153846153767	0.03846153846153767	1.3144749986854762E-5	"abnormal brown fat cell differentiation"
MP:0010581	18820	3	9	1	153	2	2	false	0.03895768833848732	0.03895768833848732	1.708595602758121E-6	"abnormal atrium myocardial trabeculae morphology"
MP:0005165	18820	188	9	3	552	3	1	false	0.039089402667093626	0.039089402667093626	4.7663374211744846E-153	"increased susceptibility to injury"
MP:0004233	18820	43	9	2	1049	8	1	false	0.039289479825805274	0.039289479825805274	1.848432529540549E-77	"abnormal muscle weight"
MP:0002234	18820	35	9	1	881	1	1	false	0.03972758229284702	0.03972758229284702	1.726991745563694E-63	"abnormal pharynx morphology"
MP:0005385	18820	3084	9	5	11228	8	1	false	0.04039438067666129	0.04039438067666129	0.0	"cardiovascular system phenotype"
MP:0002837	18820	15	9	1	1823	5	1	false	0.04051323176861976	0.04051323176861976	1.697385098063484E-37	"dystrophic cardiac calcinosis"
MP:0000348	18820	17	9	1	809	2	1	false	0.04161108323440226	0.04161108323440226	1.5468700550529872E-35	"abnormal aerobic fitness"
MP:0009419	18820	32	9	2	454	5	1	false	0.04213533382711849	0.04213533382711849	7.5897351407970645E-50	"skeletal muscle fibrosis"
MP:0030427	18820	4	9	1	460	5	2	false	0.04291239672324404	0.04291239672324404	5.430740440701582E-10	"abnormal neck muscle morphology"
MP:0009416	18820	4	9	1	525	6	2	false	0.045063309572427206	0.045063309572427206	3.1955709131499186E-10	"cardiac muscle degeneration"
MP:0004087	18820	413	9	6	1049	8	1	false	0.045396652950054496	0.045396652950054496	1.5528359571656886E-304	"abnormal muscle fiber morphology"
MP:0008416	18820	1	9	1	21	1	1	false	0.04761904761904764	0.04761904761904764	0.04761904761904764	"increased somatotroph cell size"
MP:0000727	18820	12	9	1	228	1	1	false	0.05263157894736647	0.05263157894736647	3.258398146213619E-20	"absent CD8-positive, alpha-beta T cells"
MP:0003790	18820	13	9	1	245	1	1	false	0.05306122448980157	0.05306122448980157	7.51276205658538E-22	"absent CD4-positive, alpha beta T cells"
MP:0009412	18820	22	9	2	213	4	2	false	0.053892162777250605	0.053892162777250605	2.0611483880099043E-30	"skeletal muscle fiber degeneration"
MP:0004248	18820	5	9	1	454	5	1	false	0.054100050041440174	0.054100050041440174	6.360623665049333E-12	"abnormal epaxial muscle morphology"
MP:0004623	18820	13	9	1	232	1	2	false	0.05603448275861793	0.05603448275861793	1.5546927075240296E-21	"thoracic vertebral fusion"
MP:0010254	18820	20	9	1	352	1	1	false	0.056818181818179936	0.056818181818179936	4.944750741024723E-33	"nuclear cataract"
MP:0000316	18820	234	9	2	1595	3	1	false	0.058088183841012955	0.058088183841012955	5.2908785153788946E-288	"cellular necrosis"
MP:0003222	18820	53	9	1	903	1	2	false	0.05869324473977532	0.05869324473977532	4.523225228669056E-87	"increased cardiomyocyte apoptosis"
MP:0001544	18820	1762	9	5	3084	5	1	false	0.06072949849784225	0.06072949849784225	0.0	"abnormal cardiovascular system physiology"
MP:0000731	18820	3	9	1	96	2	1	false	0.06184210526315598	0.06184210526315598	6.998880179171257E-6	"increased collagen deposition in the muscles"
MP:0008022	18820	154	9	3	742	5	2	false	0.0632385880357897	0.0632385880357897	7.498006481550904E-164	"dilated heart ventricle"
MP:0009399	18820	38	9	3	138	4	1	false	0.06343146589007059	0.06343146589007059	7.05597399875542E-35	"increased skeletal muscle fiber size"
MP:0006334	18820	33	9	1	516	1	1	false	0.06395348837208294	0.06395348837208294	7.50369563208512E-53	"abnormal susceptibility to hearing loss"
MP:0004846	18820	6	9	1	454	5	1	false	0.06463345705656681	0.06463345705656681	8.499719819663282E-14	"absent skeletal muscle"
MP:0012186	18820	9	9	1	942	7	1	false	0.06519428266682344	0.06519428266682344	6.4558331217080495E-22	"abnormal muscle precursor cell physiology"
MP:0003794	18820	14	9	1	209	1	1	false	0.06698564593301795	0.06698564593301795	4.483974272031742E-22	"delayed somite formation"
MP:0002108	18820	1049	9	8	1468	8	1	false	0.06746417249377604	0.06746417249377604	0.0	"abnormal muscle morphology"
MP:0009417	18820	53	9	3	128	3	2	false	0.06862228158980245	0.06862228158980245	2.750273551257957E-37	"skeletal muscle atrophy"
MP:0000749	18820	59	9	2	1049	8	1	false	0.06997876016462642	0.06997876016462642	4.346958330747037E-98	"muscle degeneration"
MP:0005247	18820	7	9	1	476	5	2	false	0.07169133865745993	0.07169133865745993	9.515458686032612E-16	"abnormal extraocular muscle morphology"
MP:0003199	18820	10	9	1	1049	8	1	false	0.07400558634601485	0.07400558634601485	2.3479833369778753E-24	"calcified muscle"
MP:0003925	18820	95	9	1	3723	3	1	false	0.0746339570036966	0.0746339570036966	2.0163908793996263E-191	"abnormal cellular glucose uptake"
MP:0003658	18820	95	9	1	1270	1	1	false	0.07480314960631475	0.07480314960631475	5.235548954992435E-146	"abnormal capillary morphology"
MP:0011019	18820	95	9	1	4821	4	1	false	0.07654556162737731	0.07654556162737731	3.31856787477933E-202	"abnormal adaptive thermogenesis"
MP:0008327	18820	7	9	1	91	1	1	false	0.07692307692307682	0.07692307692307682	1.2354845713001507E-10	"abnormal corticotroph morphology"
MP:0004700	18820	68	9	1	870	1	2	false	0.07816091954020128	0.07816091954020128	4.730503247766632E-103	"abnormal circulating insulin-like growth factor I level"
MP:0000313	18820	1595	9	3	3723	3	1	false	0.07854810377400889	0.07854810377400889	0.0	"abnormal cell death"
MP:0000750	18820	65	9	2	942	7	1	false	0.07860640744841117	0.07860640744841117	3.842746375584773E-102	"abnormal muscle regeneration"
MP:0005406	18820	1102	9	5	1823	5	1	false	0.0804289792648699	0.0804289792648699	0.0	"abnormal heart size"
MP:0010094	18820	105	9	1	3723	3	1	false	0.08226685285290629	0.08226685285290629	5.409773453961686E-207	"abnormal chromosome stability"
MP:0002953	18820	75	9	4	187	5	1	false	0.08495374078883328	0.08495374078883328	3.4162826146604726E-54	"thick ventricular wall"
MP:0001953	18820	171	9	2	581	2	1	false	0.08626624725505053	0.08626624725505053	3.447566794671237E-152	"respiratory failure"
MP:0011966	18820	40	9	1	453	1	1	false	0.08830022075053298	0.08830022075053298	2.7431138261895863E-58	"abnormal auditory brainstem response waveform shape"
MP:0020039	18820	35	9	1	394	1	1	false	0.08883248730964437	0.08883248730964437	7.042765433001352E-51	"increased bone ossification"
MP:0004564	18820	63	9	3	203	4	1	false	0.08961491620082693	0.08961491620082693	4.105960879658252E-54	"enlarged myocardial fiber"
MP:0004070	18820	25	9	1	276	1	2	false	0.09057971014493178	0.09057971014493178	4.514405312754651E-36	"abnormal P wave"
MP:0002280	18820	13	9	1	143	1	1	false	0.09090909090908686	0.09090909090908686	1.0447683058216848E-18	"abnormal intercostal muscle morphology"
MP:0006320	18820	27	9	1	294	1	1	false	0.09183673469388116	0.09183673469388116	8.441504556535924E-39	"abnormal interscapular fat pad morphology"
MP:0020328	18820	9	9	1	95	1	1	false	0.09473684210526079	0.09473684210526079	8.510693785893619E-13	"abnormal capillary density"
MP:0010493	18820	11	9	1	546	5	2	false	0.09709669931963696	0.09709669931963696	3.436112829517786E-23	"abnormal atrium myocardium morphology"
MP:0031094	18820	1742	9	4	5264	6	1	false	0.09765329100007003	0.09765329100007003	0.0	"organomegaly"
MP:0001051	18820	100	9	1	1010	1	1	false	0.0990099009901136	0.0990099009901136	5.494083855466477E-141	"abnormal somatic motor system morphology"
MP:0001853	18820	43	9	1	2425	6	2	false	0.10188589549112038	0.10188589549112038	2.5189153180842005E-93	"heart inflammation"
MP:0000736	18820	5	9	1	96	2	1	false	0.10197368421052308	0.10197368421052308	1.6360168721764903E-8	"delayed muscle development"
MP:0004672	18820	28	9	1	265	1	1	false	0.1056603773584816	0.1056603773584816	1.8851898710565732E-38	"short ribs"
MP:0000730	18820	10	9	1	454	5	1	false	0.10583290016673302	0.10583290016673302	1.0778410992999917E-20	"increased satellite cell number"
MP:0005378	18820	5264	9	6	11228	8	1	false	0.10729702510242506	0.10729702510242506	0.0	"growth/size/body region phenotype"
MP:0020938	18820	7	9	1	65	1	2	false	0.10769230769230669	0.10769230769230669	1.4363883359751388E-9	"decreased susceptibility to Picornaviridae infection"
MP:0009403	18820	46	9	3	138	4	1	false	0.1078431372549065	0.1078431372549065	9.89390075581026E-38	"increased variability of skeletal muscle fiber size"
MP:0010578	18820	143	9	4	334	5	1	false	0.10872217564579222	0.10872217564579222	2.0646298431311494E-98	"abnormal heart left ventricle size"
MP:0010954	18820	144	9	1	3723	3	1	false	0.1116340591515713	0.1116340591515713	5.6558878373318355E-264	"abnormal cellular respiration"
MP:0000304	18820	44	9	1	759	2	1	false	0.11265343581504425	0.11265343581504425	1.7615849913227265E-72	"abnormal cardiac stroke volume"
MP:0003646	18820	16	9	1	942	7	1	false	0.1133493839149471	0.1133493839149471	6.186360818942118E-35	"muscle fatigue"
MP:0005331	18820	168	9	1	1475	1	1	false	0.11389830508474579	0.11389830508474579	2.1959743874396758E-226	"insulin resistance"
MP:0003186	18820	154	9	1	3723	3	1	false	0.11906182978166413	0.11906182978166413	9.246115174098234E-278	"abnormal redox activity"
MP:0003686	18820	45	9	1	2847	8	2	false	0.11980967063212725	0.11980967063212725	6.056030261758967E-100	"abnormal eye muscle morphology"
MP:0010509	18820	3	9	1	25	1	1	false	0.12000000000000016	0.12000000000000016	4.347826086956512E-4	"decreased P wave amplitude"
MP:0000153	18820	32	9	1	265	1	1	false	0.12075471698112143	0.12075471698112143	5.289832905055241E-42	"rib bifurcation"
MP:0008662	18820	56	9	1	462	1	1	false	0.12121212121212603	0.12121212121212603	1.3844889188113878E-73	"abnormal interleukin-12 secretion"
MP:0005376	18820	5406	9	6	11228	8	1	false	0.12147083993370951	0.12147083993370951	0.0	"homeostasis/metabolism phenotype"
MP:0002891	18820	180	9	1	1475	1	1	false	0.12203389830509216	0.12203389830509216	7.393338470351715E-237	"increased insulin sensitivity"
MP:0005608	18820	59	9	3	169	4	1	false	0.12291814338508564	0.12291814338508564	5.159506577315026E-47	"cardiac interstitial fibrosis"
MP:0005137	18820	19	9	1	152	1	2	false	0.12499999999999487	0.12499999999999487	1.3796556347819405E-24	"increased growth hormone level"
MP:0001784	18820	780	9	2	4821	4	1	false	0.1251615325910001	0.1251615325910001	0.0	"abnormal fluid regulation"
MP:0004485	18820	52	9	2	232	3	2	false	0.12693977686479427	0.12693977686479427	3.8970609728582187E-53	"increased response of heart to induced stress"
MP:0010024	18820	309	9	2	862	2	1	false	0.12823269764028536	0.12823269764028536	1.839599585997128E-243	"increased total body fat amount"
MP:0011631	18820	11	9	1	165	2	1	false	0.12926829268293	0.12926829268293	2.2738891422412774E-17	"decreased mitochondrial size"
MP:0013929	18820	6	9	1	45	1	1	false	0.13333333333333364	0.13333333333333364	1.2277380399899078E-7	"absent eye muscles"
MP:0002841	18820	41	9	2	306	5	1	false	0.13473659473926852	0.13473659473926852	6.740363143231366E-52	"impaired skeletal muscle contractility"
MP:0000274	18820	874	9	4	1926	5	2	false	0.13473984359563412	0.13473984359563412	0.0	"enlarged heart"
MP:0000747	18820	89	9	2	942	7	1	false	0.13561795145841402	0.13561795145841402	2.465632794210788E-127	"muscle weakness"
MP:0008872	18820	598	9	2	5406	6	1	false	0.1356658851249254	0.1356658851249254	0.0	"abnormal physiological response to xenobiotic"
MP:0005620	18820	412	9	5	942	7	1	false	0.1361279117708371	0.1361279117708371	1.697001386876972E-279	"abnormal muscle contractility"
MP:0002952	18820	6	9	1	127	3	1	false	0.13616797900262484	0.13616797900262484	1.9344681784505726E-10	"ventricular cardiomyopathy"
MP:0003959	18820	554	9	2	3252	4	2	false	0.13699733857885435	0.13699733857885435	0.0	"abnormal lean body mass"
MP:0008831	18820	71	9	1	982	2	1	false	0.13944372818791442	0.13944372818791442	4.130839603309993E-110	"abnormal insulin-like growth factor I level"
MP:0011898	18820	328	9	1	2267	1	2	false	0.1446846052049968	0.1446846052049968	0.0	"abnormal platelet cell number"
MP:0009405	18820	8	9	1	209	4	1	false	0.1455293834156955	0.1455293834156955	1.2683581407424028E-14	"increased skeletal muscle fiber number"
MP:0008277	18820	43	9	1	286	1	2	false	0.15034965034965297	0.15034965034965297	4.00028482496504E-52	"abnormal sternum ossification"
MP:0000939	18820	75	9	1	495	1	2	false	0.15151515151516814	0.15151515151516814	7.347869990844874E-91	"decreased motor neuron number"
MP:0011628	18820	13	9	1	165	2	1	false	0.15181079083518506	0.15181079083518506	1.5055033791256485E-19	"increased mitochondrial number"
MP:0000631	18820	151	9	1	989	1	1	false	0.15267947421638636	0.15267947421638636	8.08579647310379E-183	"abnormal neuroendocrine gland morphology"
MP:0005416	18820	1470	9	2	3750	2	2	false	0.1536004267802884	0.1536004267802884	0.0	"abnormal circulating protein level"
MP:0001778	18820	72	9	1	897	2	2	false	0.1541746297182092	0.1541746297182092	2.868923678544806E-108	"abnormal brown adipose tissue amount"
MP:0002272	18820	331	9	1	2130	1	1	false	0.15539906103295525	0.15539906103295525	0.0	"abnormal nervous system electrophysiology"
MP:0002833	18820	361	9	3	952	4	2	false	0.15559118522641197	0.15559118522641197	1.5148460611065686E-273	"increased heart weight"
MP:0004321	18820	36	9	1	231	1	1	false	0.15584415584415545	0.15584415584415545	5.379706690652834E-43	"short sternum"
MP:0002106	18820	942	9	7	1468	8	1	false	0.1564436783249572	0.1564436783249572	0.0	"abnormal muscle physiology"
MP:0006065	18820	61	9	1	1823	5	1	false	0.15663890273082104	0.15663890273082104	1.7313481588174074E-115	"abnormal heart position or orientation"
MP:0006142	18820	45	9	1	287	1	1	false	0.15679442508709834	0.15679442508709834	1.1357112678955042E-53	"abnormal sinoatrial node conduction"
MP:0011101	18820	405	9	1	2568	1	1	false	0.15771028037374218	0.15771028037374218	0.0	"prenatal lethality, incomplete penetrance"
MP:0001516	18820	825	9	2	3274	3	1	false	0.15840367073219347	0.15840367073219347	0.0	"abnormal motor coordination/balance"
MP:0003084	18820	209	9	4	641	7	2	false	0.1610786235856963	0.1610786235856963	5.214731049014231E-175	"abnormal skeletal muscle fiber morphology"
MP:0003929	18820	10	9	1	62	1	1	false	0.1612903225806469	0.1612903225806469	9.300687472421411E-12	"decreased heart rate variability"
MP:0000733	18820	96	9	2	1049	8	1	false	0.16153417858839642	0.16153417858839642	8.909437545012457E-139	"abnormal muscle development"
MP:0009134	18820	9	9	1	55	1	1	false	0.1636363636363618	0.1636363636363618	1.572722190475486E-10	"abnormal brown fat lipid droplet number"
MP:0013663	18820	282	9	1	1679	1	2	false	0.16795711733180274	0.16795711733180274	0.0	"increased myeloid cell number"
MP:0004625	18820	100	9	1	594	1	2	false	0.1683501683501334	0.1683501683501334	2.70021832364506E-116	"abnormal rib joint morphology"
MP:0000753	18820	136	9	1	2257	3	1	false	0.17016779466248955	0.17016779466248955	1.9317534923636662E-222	"paralysis"
MP:0000278	18820	203	9	4	609	7	2	false	0.17202616419229316	0.17202616419229316	1.3071771096293773E-167	"abnormal myocardial fiber morphology"
MP:0002754	18820	52	9	2	196	3	2	false	0.1723963812329291	0.1723963812329291	8.812319122286296E-49	"dilated heart right ventricle"
MP:0002753	18820	112	9	3	363	5	2	false	0.1731065721228664	0.1731065721228664	8.479453424932267E-97	"dilated heart left ventricle"
MP:0010240	18820	80	9	3	142	3	2	false	0.1758636927950737	0.1758636927950737	8.356158145188598E-42	"decreased skeletal muscle size"
MP:0002082	18820	1205	9	3	2139	3	1	false	0.1785895954818834	0.1785895954818834	0.0	"postnatal lethality"
MP:0003939	18820	9	9	1	96	2	1	false	0.17960526315788933	0.17960526315788933	7.712816243465915E-13	"abnormal myotome morphology"
MP:0020936	18820	25	9	1	139	1	1	false	0.17985611510791633	0.17985611510791633	4.103039207305719E-28	"abnormal susceptibility to Picornaviridae infection"
MP:0000480	18820	48	9	1	265	1	1	false	0.18113207547168395	0.18113207547168395	5.601272615359838E-54	"increased rib number"
MP:0010225	18820	26	9	1	143	1	1	false	0.18181818181817405	0.18181818181817405	4.1538343756792934E-29	"abnormal quadriceps morphology"
MP:0030171	18820	2	9	1	11	1	2	false	0.18181818181818213	0.18181818181818213	0.01818181818181816	"absent extraocular muscles"
MP:0001262	18820	1818	9	4	2783	4	3	false	0.181896843611654	0.181896843611654	0.0	"decreased body weight"
MP:0010239	18820	25	9	2	91	3	3	false	0.18191546281434012	0.18191546281434012	6.245147296950887E-23	"decreased skeletal muscle weight"
MP:0010520	18820	21	9	1	115	1	2	false	0.18260869565217464	0.18260869565217464	1.8992404090440742E-23	"sinoatrial block"
MP:0009400	18820	91	9	4	138	4	1	false	0.18479246136200106	0.18479246136200106	5.054492777424917E-38	"decreased skeletal muscle fiber size"
MP:0003953	18820	982	9	2	4821	4	1	false	0.18643451292300195	0.18643451292300195	0.0	"abnormal hormone level"
MP:0009398	18820	138	9	4	209	4	1	false	0.18725143022538632	0.18725143022538632	1.1675277640192783E-57	"abnormal skeletal muscle fiber size"
MP:0010237	18820	29	9	2	104	3	2	false	0.18727759961339868	0.18727759961339868	2.1298782568431928E-26	"abnormal skeletal muscle weight"
MP:0012185	18820	6	9	1	61	2	1	false	0.18852459016393897	0.18852459016393897	1.8009784788114984E-8	"abnormal muscle precursor cell morphology"
MP:0002253	18820	19	9	1	466	5	2	false	0.18864807209496084	0.18864807209496084	3.5259775610263976E-34	"abnormal pharyngeal muscle morphology"
MP:0009404	18820	86	9	3	209	4	1	false	0.19046593842200943	0.19046593842200943	5.839587746644671E-61	"centrally nucleated skeletal muscle fibers"
MP:0005319	18820	999	9	2	4821	4	1	false	0.19192406390553968	0.19192406390553968	0.0	"abnormal enzyme/coenzyme level"
MP:0005375	18820	1145	9	2	11228	8	1	false	0.19276037591545772	0.19276037591545772	0.0	"adipose tissue phenotype"
MP:0004720	18820	480	9	1	2481	1	2	false	0.19347037484865362	0.19347037484865362	0.0	"abnormal platelet morphology"
MP:0003221	18820	61	9	1	2012	7	3	false	0.19413366276893726	0.19413366276893726	3.8302524031058893E-118	"abnormal cardiomyocyte apoptosis"
MP:0010066	18820	218	9	1	1109	1	1	false	0.19657348963039054	0.19657348963039054	6.552853856363974E-238	"abnormal red blood cell distribution width"
MP:0000955	18820	294	9	1	2836	2	1	false	0.19662017447575353	0.19662017447575353	0.0	"abnormal spinal cord morphology"
MP:0004620	18820	44	9	1	220	1	2	false	0.1999999999999966	0.1999999999999966	2.3034692828996964E-47	"cervical vertebral fusion"
MP:0005666	18820	121	9	1	1145	2	1	false	0.20026872690629338	0.20026872690629338	4.450777183380296E-167	"abnormal adipose tissue physiology"
MP:0005598	18820	97	9	3	231	4	1	false	0.2009078827001134	0.2009078827001134	1.0696521671887616E-67	"decreased ventricle muscle contractility"
MP:0001688	18820	209	9	1	1028	1	1	false	0.203307392996031	0.203307392996031	1.178034712212617E-224	"abnormal somite development"
MP:0004145	18820	30	9	1	942	7	1	false	0.20331328723442743	0.20331328723442743	2.5398606418269998E-57	"abnormal muscle electrophysiology"
MP:0008874	18820	270	9	2	598	2	1	false	0.20344195895872455	0.20344195895872455	4.921200296002105E-178	"decreased physiological sensitivity to xenobiotic"
MP:0005505	18820	97	9	1	476	1	2	false	0.20378151260508084	0.20378151260508084	6.661833896446911E-104	"thrombocytosis"
MP:0000937	18820	165	9	1	1529	2	2	false	0.20424498097846708	0.20424498097846708	1.97635187173168E-226	"abnormal motor neuron morphology"
MP:0004817	18820	150	9	3	454	5	1	false	0.20443932676037058	0.20443932676037058	2.0147729682883423E-124	"abnormal skeletal muscle mass"
MP:0009116	18820	55	9	1	268	1	2	false	0.20522388059700153	0.20522388059700153	1.3956136970968644E-58	"abnormal brown fat cell morphology"
