ID	Pop.total	Pop.term	Study.total	Study.term	Pop.family	Study.family	nparents	is.trivial	p	p.adjusted	p.min	name
MP:0000972	18820	218	49	6	685	7	1	false	0.005079585656024499	0.005079585656024499	2.4647868672107916E-185	"abnormal mechanoreceptor morphology"
MP:0002882	18820	1518	49	22	2836	28	1	false	0.005433326482805413	0.005433326482805413	0.0	"abnormal neuron morphology"
MP:0013528	18820	2	49	1	368	1	2	false	0.005434782608695574	0.005434782608695574	1.4808671958297994E-5	"thyroid gland cyst"
MP:0005379	18820	2470	49	19	11228	49	1	false	0.005759958416185713	0.005759958416185713	0.0	"endocrine/exocrine gland phenotype"
MP:0000348	18820	17	49	2	809	6	1	false	0.005938279995020798	0.005938279995020798	1.5468700550529872E-35	"abnormal aerobic fitness"
MP:0001944	18820	326	49	7	2293	17	1	false	0.005945819926112249	0.005945819926112249	0.0	"abnormal pancreas morphology"
MP:0005291	18820	645	49	13	1475	17	1	false	0.006173157166170369	0.006173157166170369	0.0	"abnormal glucose tolerance"
MP:0003818	18820	3	49	1	461	1	2	false	0.006507592190888644	0.006507592190888644	6.164243810635887E-8	"abnormal eye muscle development"
MP:0003925	18820	95	49	3	3723	16	1	false	0.007082294854920212	0.007082294854920212	2.0163908793996263E-191	"abnormal cellular glucose uptake"
MP:0004039	18820	17	49	2	1795	14	2	false	0.007188241121929959	0.007188241121929959	1.8406824286355097E-41	"abnormal cardiac cell glucose uptake"
MP:0010637	18820	12	49	2	221	3	1	false	0.007896857373086204	0.007896857373086204	4.782318190910096E-20	"sinus bradycardia"
MP:0004633	18820	6	49	2	191	5	2	false	0.007921001089645986	0.007921001089645986	1.6053558835155753E-11	"abnormal cochlear IHC efferent innervation pattern"
MP:0004130	18820	64	49	3	969	7	2	false	0.007950552446901273	0.007950552446901273	7.99195445043291E-102	"abnormal muscle cell glucose uptake"
MP:0005253	18820	547	49	6	2258	9	1	false	0.008358522716690252	0.008358522716690252	0.0	"abnormal eye physiology"
MP:0030418	18820	3	49	1	543	2	2	false	0.011029336812705026	0.011029336812705026	3.768381552851622E-8	"facial hyperostosis"
MP:0005418	18820	869	49	11	3722	24	2	false	0.012572268237125104	0.012572268237125104	0.0	"abnormal circulating hormone level"
MP:0003090	18820	7	49	1	509	1	2	false	0.013752455795674898	0.013752455795674898	5.93472590698575E-16	"abnormal muscle precursor cell migration"
MP:0002909	18820	31	49	4	357	12	1	false	0.014135836242359832	0.014135836242359832	2.3164317550180498E-45	"abnormal adrenal gland physiology"
MP:0002234	18820	35	49	2	881	5	1	false	0.014227993148532707	0.014227993148532707	1.726991745563694E-63	"abnormal pharynx morphology"
MP:0002253	18820	19	49	2	466	5	2	false	0.014656123672866728	0.014656123672866728	3.5259775610263976E-34	"abnormal pharyngeal muscle morphology"
MP:0004215	18820	138	49	4	1762	13	1	false	0.01474656330430427	0.01474656330430427	1.9239727879292374E-209	"abnormal myocardial fiber physiology"
MP:0030223	18820	3	49	1	200	1	2	false	0.014999999999999397	0.014999999999999397	7.613826709303677E-7	"mandibular hyperostosis"
MP:0030462	18820	2	49	1	266	2	1	false	0.01500922116612219	0.01500922116612219	2.8372818839550454E-5	"tooth abscess"
MP:0030417	18820	3	49	1	758	4	2	false	0.015768450915529423	0.015768450915529423	1.3831343583910156E-8	"craniofacial hyperostosis"
MP:0002910	18820	138	49	7	861	18	1	false	0.01577860863696322	0.01577860863696322	7.144252471873348E-164	"abnormal excitatory postsynaptic currents"
MP:0010951	18820	48	49	2	4497	19	2	false	0.016995273473112166	0.016995273473112166	7.293425403632383E-115	"abnormal lipid oxidation"
MP:0002089	18820	3246	49	23	5264	28	1	false	0.01712657376253457	0.01712657376253457	0.0	"abnormal postnatal growth/weight/body size"
MP:0008804	18820	122	49	3	929	5	1	false	0.018111030049993475	0.018111030049993475	3.222885383427498E-156	"abnormal circulating amylase level"
MP:0013343	18820	2	49	1	1293	12	2	false	0.01848246930961161	0.01848246930961161	1.1972061996130914E-6	"abnormal pituitary gland apoptosis"
MP:0031070	18820	4	49	1	406	2	1	false	0.019631454114212663	0.019631454114212663	8.964865406014111E-10	"hemophagocytosis"
MP:0003359	18820	3	49	1	151	1	2	false	0.019867549668873375	0.019867549668873375	1.7778567936353133E-6	"hypaxial muscle hypoplasia"
MP:0003203	18820	164	49	4	945	7	2	false	0.019914211256908496	0.019914211256908496	1.1943722032182678E-188	"increased neuron apoptosis"
MP:0001055	18820	2	49	1	97	1	1	false	0.02061855670103078	0.02061855670103078	2.1477663230240286E-4	"failure of neuromuscular synapse postsynaptic differentiation"
MP:0013309	18820	3	49	1	433	3	2	false	0.02068906595412163	0.02068906595412163	7.442217137700416E-8	"adrenal gland cyst"
MP:0013561	18820	357	49	12	633	14	1	false	0.020711906416002693	0.020711906416002693	1.58585479123327E-187	"abnormal endocrine gland physiology"
MP:0030222	18820	4	49	1	2297	12	1	false	0.02074708459244176	0.02074708459244176	8.643751231971595E-13	"hyperostosis"
MP:0005389	18820	2393	49	17	11228	49	1	false	0.02118637796946003	0.02118637796946003	0.0	"reproductive system phenotype"
MP:0005369	18820	1468	49	12	11228	49	1	false	0.021392040332629293	0.021392040332629293	0.0	"muscle phenotype"
MP:0008032	18820	40	49	2	1338	8	1	false	0.021779432165627305	0.021779432165627305	1.2855989656220622E-77	"abnormal lipolysis"
MP:0003558	18820	8	49	1	364	1	1	false	0.021978021978023118	0.021978021978023118	1.4136716550055434E-16	"absent uterus"
MP:0009446	18820	18	49	2	118	2	1	false	0.022164276401563914	0.022164276401563914	1.2754958067842209E-21	"abnormal platelet dense granule physiology"
MP:0003948	18820	547	49	7	4821	26	1	false	0.022328707515742945	0.022328707515742945	0.0	"abnormal gas homeostasis"
MP:0004746	18820	10	49	2	191	5	2	false	0.022758858605955477	0.022758858605955477	7.136574952317046E-17	"abnormal cochlear IHC afferent innervation pattern"
MP:0008571	18820	24	49	3	203	6	1	false	0.023050882812576706	0.023050882812576706	1.065301368772207E-31	"abnormal synaptic bouton morphology"
MP:0011411	18820	6	49	1	1028	4	1	false	0.023176252366963173	0.023176252366963173	6.190448595768903E-16	"abnormal gonadal ridge morphology"
MP:0001425	18820	26	49	2	390	4	2	false	0.023634032431464076	0.023634032431464076	4.055155206009323E-41	"abnormal alcohol consumption"
MP:0009134	18820	9	49	2	55	2	1	false	0.024242424242424145	0.024242424242424145	1.572722190475486E-10	"abnormal brown fat lipid droplet number"
MP:0000071	18820	4	49	1	1274	8	1	false	0.024911213307550757	0.024911213307550757	9.15336431582301E-12	"axial skeleton hypoplasia"
MP:0002873	18820	1866	49	14	11228	49	1	false	0.02514948114028511	0.02514948114028511	0.0	"normal phenotype"
MP:0006432	18820	8	49	1	630	2	2	false	0.025255507608454585	0.025255507608454585	1.698928716157353E-18	"abnormal costal cartilage morphology"
MP:0012688	18820	5	49	1	712	4	1	false	0.02785350943793501	0.02785350943793501	6.651105092790529E-13	"abnormal heart ventricles weight"
MP:0008741	18820	8	49	1	1962	7	2	false	0.028238204806321752	0.028238204806321752	1.8626630268225357E-22	"abnormal heart iron level"
MP:0001026	18820	2	49	1	1518	22	1	false	0.028784882443401997	0.028784882443401997	8.685056405099609E-7	"abnormal adrenergic neuron morphology"
MP:0001261	18820	102	49	3	330	3	1	false	0.028929295924623837	0.028929295924623837	5.0149525397765786E-88	"obese"
MP:0002971	18820	141	49	3	1124	6	1	false	0.029030446080186553	0.029030446080186553	1.2691807446048268E-183	"abnormal brown adipose tissue morphology"
MP:0003878	18820	558	49	10	792	10	1	false	0.029419889582035064	0.029419889582035064	5.443472331865027E-208	"abnormal ear physiology"
MP:0011087	18820	591	49	9	872	9	1	false	0.029583180611275257	0.029583180611275257	3.1873470446275834E-237	"neonatal lethality, complete penetrance"
MP:0030499	18820	4	49	1	266	2	1	false	0.02990495105688615	0.02990495105688615	4.903701838843163E-9	"conical tooth"
MP:0003574	18820	19	49	1	627	1	1	false	0.030303030303030318	0.030303030303030318	1.139298950583009E-36	"abnormal oviduct morphology"
MP:0001516	18820	825	49	11	3274	25	1	false	0.030835000929436474	0.030835000929436474	0.0	"abnormal motor coordination/balance"
MP:0003578	18820	11	49	1	355	1	2	false	0.030985915492958295	0.030985915492958295	4.136206699450328E-21	"absent ovary"
MP:0005551	18820	207	49	5	547	6	1	false	0.03114431285319673	0.03114431285319673	7.650006779940569E-157	"abnormal eye electrophysiology"
MP:0000731	18820	3	49	1	96	1	1	false	0.031249999999999778	0.031249999999999778	6.998880179171257E-6	"increased collagen deposition in the muscles"
MP:0000823	18820	173	49	4	867	7	2	false	0.03248622788366219	0.03248622788366219	1.962879324388714E-187	"abnormal lateral ventricle morphology"
MP:0001201	18820	16	49	1	492	1	1	false	0.032520325203247574	0.032520325203247574	2.2710862881005743E-30	"translucent skin"
MP:0000313	18820	1595	49	11	3723	16	1	false	0.0329308527670118	0.0329308527670118	0.0	"abnormal cell death"
MP:0003223	18820	9	49	1	273	1	2	false	0.03296703296702927	0.03296703296702927	4.922351021851153E-17	"decreased cardiomyocyte apoptosis"
MP:0010258	18820	6	49	1	352	2	1	false	0.033848096348096796	0.033848096348096796	3.950758893760259E-13	"polar cataract"
MP:0002855	18820	90	49	3	276	3	2	false	0.03389400190416063	0.03389400190416063	4.086067301441882E-75	"abnormal cochlear ganglion morphology"
MP:0014114	18820	967	49	13	4314	35	1	false	0.03410910038921702	0.03410910038921702	0.0	"abnormal cognition"
MP:0011820	18820	13	49	1	747	2	2	false	0.034525950091676826	0.034525950091676826	3.0670128146144936E-28	"decreased pancreatic beta cell proliferation"
MP:0002689	18820	50	49	2	266	2	1	false	0.03475670307844914	0.03475670307844914	2.3774501762988305E-55	"abnormal molar morphology"
MP:0003266	18820	12	49	1	344	1	2	false	0.03488372093023069	0.03488372093023069	2.117892514004727E-22	"biliary cyst"
MP:0004123	18820	13	49	1	1828	5	2	false	0.035093693032909684	0.035093693032909684	2.553661783423923E-33	"abnormal impulse conducting system morphology"
MP:0002694	18820	173	49	7	277	7	1	false	0.03538010272731704	0.03538010272731704	4.9245143014753105E-79	"abnormal pancreas secretion"
MP:0009336	18820	16	49	1	425	1	2	false	0.03764705882353232	0.03764705882353232	2.4577603185812416E-29	"increased splenocyte proliferation"
MP:0031110	18820	2	49	1	53	1	1	false	0.03773584905660342	0.03773584905660342	7.256894049346852E-4	"meningitis"
MP:0010870	18820	5	49	1	128	1	1	false	0.03906249999999949	0.03906249999999949	3.7797694643006805E-9	"absent bone trabeculae"
MP:0004545	18820	12	49	1	1785	6	2	false	0.03971899314200058	0.03971899314200058	4.750845006961142E-31	"enlarged esophagus"
MP:0002184	18820	196	49	5	2836	28	1	false	0.03996490867371745	0.03996490867371745	9.365930985141336E-309	"abnormal innervation"
MP:0013251	18820	5	49	1	243	2	2	false	0.04081216202427488	0.04081216202427488	1.4761599602525004E-10	"dental pulp necrosis"
MP:0013891	18820	5	49	1	119	1	1	false	0.04201680672268978	0.04201680672268978	5.4753336138565655E-9	"increased common myeloid progenitor cell number"
MP:0001412	18820	20	49	2	276	5	2	false	0.04379027298735067	0.04379027298735067	7.48538962194539E-31	"excessive scratching"
MP:0003492	18820	1225	49	14	3274	25	1	false	0.0446770955322206	0.0446770955322206	0.0	"abnormal involuntary movement"
MP:0011698	18820	26	49	2	121	2	1	false	0.0447658402203865	0.0447658402203865	5.146822920998711E-27	"abnormal brown adipose tissue physiology"
MP:0009410	18820	10	49	1	1964	9	2	false	0.04499240561869824	0.04499240561869824	4.348255154518915E-27	"abnormal skeletal muscle satellite cell proliferation"
MP:0003972	18820	108	49	5	199	5	1	false	0.04508798856170574	0.04508798856170574	4.541684899461321E-59	"decreased pituitary hormone level"
MP:0002725	18820	164	49	2	1270	3	1	false	0.04552249949893483	0.04552249949893483	1.8773634470558072E-211	"abnormal vein morphology"
MP:0004614	18820	7	49	1	153	1	2	false	0.0457516339869256	0.0457516339869256	2.951630523106761E-12	"caudal vertebral transformation"
MP:0011110	18820	819	49	7	4677	20	1	false	0.04675956463378524	0.04675956463378524	0.0	"preweaning lethality, incomplete penetrance"
MP:0003879	18820	45	49	3	576	11	2	false	0.047210874058636464	0.047210874058636464	4.219345926441083E-68	"abnormal hair cell physiology"
MP:0008518	18820	48	49	2	219	2	1	false	0.047253990197307506	0.047253990197307506	1.484020950253227E-49	"retinal outer nuclear layer degeneration"
MP:0004700	18820	68	49	3	870	11	2	false	0.047841819728823565	0.047841819728823565	4.730503247766632E-103	"abnormal circulating insulin-like growth factor I level"
MP:0020215	18820	4	49	1	247	3	1	false	0.047992132569433445	0.047992132569433445	6.607288506557999E-9	"impaired blood coagulation"
MP:0008947	18820	84	49	4	499	9	1	false	0.048007990717288035	0.048007990717288035	1.2557314672042369E-97	"increased neuron number"
MP:0003312	18820	690	49	10	2158	19	1	false	0.04889317966853802	0.04889317966853802	0.0	"abnormal locomotor coordination"
MP:0020426	18820	3	49	1	121	2	1	false	0.0491735537190093	0.0491735537190093	3.4724633655116144E-6	"abnormal beige fat cell physiology"
MP:0011939	18820	162	49	3	440	3	1	false	0.04932528076660493	0.04932528076660493	4.689459635401738E-125	"increased food intake"
MP:0004727	18820	9	49	1	182	1	1	false	0.049450549450549316	0.049450549450549316	2.0248567329123365E-15	"absent epididymis"
MP:0006415	18820	8	49	1	791	5	2	false	0.04967953569141432	0.04967953569141432	2.726030622545347E-19	"absent testes"
MP:0001934	18820	17	49	1	342	1	1	false	0.0497076023391852	0.0497076023391852	4.448083355993027E-29	"increased litter size"
MP:0004720	18820	480	49	4	2481	8	2	false	0.050200506740327194	0.050200506740327194	0.0	"abnormal platelet morphology"
MP:0005464	18820	118	49	2	1532	5	2	false	0.050429856592138576	0.050429856592138576	6.592472717539442E-180	"abnormal platelet physiology"
MP:0020486	18820	14	49	1	547	2	1	false	0.050578915295566365	0.050578915295566365	4.802171707236242E-28	"abnormal lens topology"
MP:0012339	18820	4	49	1	79	1	1	false	0.050632911392404466	0.050632911392404466	6.655569613597296E-7	"hyperkalemia"
MP:0000026	18820	289	49	6	472	6	1	false	0.05163035609380347	0.05163035609380347	3.559937241777235E-136	"abnormal inner ear morphology"
MP:0000736	18820	5	49	1	96	1	1	false	0.052083333333332975	0.052083333333332975	1.6360168721764903E-8	"delayed muscle development"
MP:0002856	18820	27	49	2	190	3	1	false	0.05344744840825267	0.05344744840825267	2.2546425181683527E-33	"abnormal vestibular ganglion morphology"
MP:0000906	18820	8	49	1	149	1	1	false	0.05369127516778739	0.05369127516778739	2.0093124394239456E-13	"abnormal trigeminal V mesencephalic nucleus morphology"
MP:0004728	18820	11	49	1	997	5	1	false	0.05406773509884602	0.05406773509884602	4.3606536888799375E-26	"abnormal efferent ductules of testis morphology"
MP:0002833	18820	361	49	3	952	3	2	false	0.05424542056570511	0.05424542056570511	1.5148460611065686E-273	"increased heart weight"
MP:0002061	18820	104	49	3	1147	10	1	false	0.05426686298376153	0.05426686298376153	8.129780683084982E-151	"abnormal aggression-related behavior"
MP:0013315	18820	3	49	1	54	1	1	false	0.05555555555555584	0.05555555555555584	4.031607805192707E-5	"abnormal pheomelanosome morphology"
MP:0004623	18820	13	49	1	232	1	2	false	0.05603448275861793	0.05603448275861793	1.5546927075240296E-21	"thoracic vertebral fusion"
MP:0013278	18820	149	49	4	741	8	2	false	0.05627679231223629	0.05627679231223629	8.338775176157085E-161	"decreased fasting circulating glucose level"
MP:0000654	18820	13	49	1	1112	5	1	false	0.057202978288361996	0.057202978288361996	1.680722347031963E-30	"absent sex gland"
MP:0005500	18820	7	49	1	120	1	1	false	0.05833333333333382	0.05833333333333382	1.6810234779384337E-11	"abnormal gustatory system morphology"
MP:0002913	18820	36	49	3	1065	27	1	false	0.05943739421190648	0.05943739421190648	7.010660242931696E-68	"abnormal PNS synaptic transmission"
MP:0030109	18820	4	49	1	132	2	1	false	0.05991209808003401	0.05991209808003401	8.276237638921886E-8	"abnormal incudomalleolar joint morphology"
MP:0020423	18820	12	49	1	199	1	1	false	0.060301507537688856	0.060301507537688856	1.7417864161525156E-19	"abnormal mitochondrial biogenesis"
MP:0013560	18820	989	49	11	2293	17	1	false	0.060365136396683644	0.060365136396683644	0.0	"abnormal endocrine gland morphology"
MP:0011457	18820	7	49	1	115	1	2	false	0.06086956521739158	0.06086956521739158	2.2823866411146612E-11	"abnormal metanephric ureteric bud development"
MP:0003901	18820	67	49	2	270	2	2	false	0.06088393225938602	0.06088393225938602	3.5585168802020745E-65	"abnormal PR interval"
MP:0005199	18820	9	49	1	288	2	2	false	0.06162891986061634	0.06162891986061634	3.0203656334906046E-17	"abnormal iris pigment epithelium"
MP:0004846	18820	6	49	1	454	5	1	false	0.06463345705656681	0.06463345705656681	8.499719819663282E-14	"absent skeletal muscle"
MP:0011968	18820	6	49	1	453	5	1	false	0.06477295850961194	0.06477295850961194	8.613555352960635E-14	"decreased threshold for auditory brainstem response"
MP:0012186	18820	9	49	1	942	7	1	false	0.06519428266682344	0.06519428266682344	6.4558331217080495E-22	"abnormal muscle precursor cell physiology"
MP:0012320	18820	66	49	2	2652	17	2	false	0.06525582111267202	0.06525582111267202	1.362127121679181E-133	"abnormal body fat mass"
MP:0013272	18820	15	49	1	3967	18	2	false	0.06605462713012396	0.06605462713012396	1.4160405806782954E-42	"abnormal translation"
MP:0003794	18820	14	49	1	209	1	1	false	0.06698564593301795	0.06698564593301795	4.483974272031742E-22	"delayed somite formation"
MP:0013277	18820	357	49	6	968	9	1	false	0.06761665934774434	0.06761665934774434	6.637689385122236E-276	"abnormal fasting circulating glucose level"
MP:0003236	18820	19	49	1	547	2	1	false	0.06832472828818499	0.06832472828818499	1.5873001226527144E-35	"abnormal lens capsule morphology"
MP:0011390	18820	60	49	2	1762	13	1	false	0.0699063093672401	0.0699063093672401	3.991004482889001E-113	"abnormal fetal cardiomyocyte physiology"
MP:0001408	18820	208	49	4	3274	25	1	false	0.07005179298862292	0.07005179298862292	0.0	"stereotypic behavior"
MP:0005388	18820	1375	49	10	11228	49	1	false	0.07008161972202306	0.07008161972202306	0.0	"respiratory system phenotype"
MP:0000045	18820	199	49	6	308	6	2	false	0.07080278414158872	0.07080278414158872	2.5175641861176658E-86	"abnormal hair cell morphology"
MP:0031109	18820	4	49	1	111	2	1	false	0.07108927108926823	0.07108927108926823	1.669726440368594E-7	"subarachnoid hemorrhage"
MP:0004114	18820	3	49	1	42	1	2	false	0.07142857142857183	0.07142857142857183	8.710801393728372E-5	"abnormal atrioventricular node morphology"
MP:0008531	18820	27	49	2	163	3	2	false	0.0714984313277162	0.0714984313277162	1.9877673576633867E-31	"increased chemical nociceptive threshold"
MP:0005247	18820	7	49	1	476	5	2	false	0.07169133865745993	0.07169133865745993	9.515458686032612E-16	"abnormal extraocular muscle morphology"
MP:0005451	18820	2380	49	17	5264	28	1	false	0.07213209754603986	0.07213209754603986	0.0	"abnormal body composition"
MP:0003006	18820	5	49	1	338	5	1	false	0.07222429360163507	0.07222429360163507	2.8022320353854452E-11	"abnormal hippocampal fornix morphology"
MP:0003484	18820	39	49	3	1065	27	1	false	0.07234260184941017	0.07234260184941017	3.5385873052266357E-72	"abnormal channel response"
MP:0005162	18820	5	49	1	136	2	1	false	0.07244008714596617	0.07244008714596617	2.778293984800464E-9	"carpoptosis"
MP:0005159	18820	192	49	2	712	2	4	false	0.07244109420190448	0.07244109420190448	1.669277805460187E-179	"azoospermia"
MP:0004757	18820	18	49	1	248	1	1	false	0.07258064516129674	0.07258064516129674	9.564816268268045E-28	"abnormal distal convoluted tubule morphology"
MP:0008960	18820	8	49	1	323	3	1	false	0.07269817826829587	0.07269817826829587	3.714009162446632E-16	"abnormal axon pruning"
MP:0005422	18820	14	49	1	1107	6	1	false	0.07368303552853595	0.07368303552853595	2.2813319682781505E-32	"osteosclerosis"
MP:0011498	18820	8	49	1	108	1	1	false	0.07407407407407433	0.07407407407407433	2.840702257351944E-12	"abnormal glomerular capsule parietal layer morphology"
MP:0002596	18820	319	49	3	1109	4	1	false	0.07429896750753251	0.07429896750753251	3.828291623495021E-288	"abnormal hematocrit"
MP:0010505	18820	10	49	1	263	2	1	false	0.074739500188644	0.074739500188644	2.725371323994572E-18	"abnormal T wave"
MP:0001440	18820	122	49	3	4314	35	1	false	0.07500601260155111	0.07500601260155111	1.9466590376358947E-240	"abnormal grooming behavior"
MP:0002823	18820	23	49	1	602	2	2	false	0.07501340512215447	0.07501340512215447	4.641000311341705E-42	"abnormal rib development"
MP:0003833	18820	7	49	1	454	5	1	false	0.07507281579477271	0.07507281579477271	1.328081221822222E-15	"decreased satellite cell number"
MP:0010334	18820	14	49	1	1441	8	2	false	0.07530851654826003	0.07530851654826003	5.579876964440546E-34	"pleural effusion"
MP:0005644	18820	13	49	1	669	4	2	false	0.07565642756021301	0.07565642756021301	1.30224997494365E-27	"agonadal"
MP:0011170	18820	3	49	1	78	2	2	false	0.07592407592407416	0.07592407592407416	1.3144749986854762E-5	"abnormal brown fat cell differentiation"
MP:0003923	18820	18	49	1	234	1	1	false	0.07692307692307532	0.07692307692307532	2.8299133934536204E-27	"abnormal heart left atrium morphology"
MP:0009074	18820	3	49	1	39	1	1	false	0.07692307692307658	0.07692307692307658	1.0942116205274074E-4	"Wolffian duct degeneration"
MP:0030397	18820	2	49	1	26	1	1	false	0.07692307692307682	0.07692307692307682	0.003076923076923083	"abnormal incus lenticular process morphology"
MP:0002945	18820	80	49	4	861	18	1	false	0.07729494945718318	0.07729494945718318	5.010240557236563E-115	"abnormal inhibitory postsynaptic currents"
MP:0006321	18820	8	49	1	203	2	1	false	0.07745208018338492	0.07745208018338492	1.6077055048343207E-14	"increased myocardial fiber number"
MP:0011538	18820	6	49	1	1119	15	2	false	0.07794981166361988	0.07794981166361988	3.716919714339278E-16	"abnormal urine hormone level"
MP:0004747	18820	3	49	1	222	6	2	false	0.07925778514013646	0.07925778514013646	5.55882908824047E-7	"abnormal cochlear OHC afferent innervation pattern"
MP:0005294	18820	712	49	4	1823	5	1	false	0.07970535782740064	0.07970535782740064	0.0	"abnormal heart ventricle morphology"
MP:0001139	18820	50	49	1	627	1	1	false	0.07974481658692235	0.07974481658692235	3.1006603494351797E-75	"abnormal vagina morphology"
MP:0001145	18820	1019	49	5	1688	5	1	false	0.07985747562469682	0.07985747562469682	0.0	"abnormal male reproductive system morphology"
MP:0009077	18820	4	49	1	50	1	1	false	0.07999999999999938	0.07999999999999938	4.342162396873629E-6	"abnormal cranial vagina morphology"
MP:0008902	18820	20	49	1	250	1	1	false	0.08000000000000254	0.08000000000000254	5.8387633444849616E-30	"abnormal renal fat pad morphology"
MP:0000917	18820	15	49	1	187	1	1	false	0.08021390374331346	0.08021390374331346	1.9466576630194266E-22	"obstructive hydrocephaly"
MP:0004171	18820	6	49	1	147	2	1	false	0.08023483365948814	0.08023483365948814	7.912385341817802E-11	"abnormal pallium development"
MP:0004122	18820	62	49	2	354	3	1	false	0.08047791983307911	0.08047791983307911	8.452858905828558E-71	"abnormal sinus arrhythmia"
MP:0011808	18820	12	49	1	697	5	2	false	0.0834010907540838	0.0834010907540838	4.00770449101826E-26	"abnormal myoblast differentiation"
MP:0002254	18820	15	49	1	2471	15	2	false	0.08752473328231979	0.08752473328231979	1.745416484423947E-39	"reproductive system inflammation"
MP:0005324	18820	35	49	1	780	2	1	false	0.08778512886345827	0.08778512886345827	1.3403111445337215E-61	"ascites"
MP:0008831	18820	71	49	3	982	15	1	false	0.08794296690689843	0.08794296690689843	4.130839603309993E-110	"abnormal insulin-like growth factor I level"
MP:0005404	18820	203	49	6	449	8	1	false	0.08849808598845116	0.08849808598845116	1.4307114927370762E-133	"abnormal axon morphology"
MP:0020039	18820	35	49	1	394	1	1	false	0.08883248730964437	0.08883248730964437	7.042765433001352E-51	"increased bone ossification"
MP:0003360	18820	127	49	3	1147	10	1	false	0.08898819834856592	0.08898819834856592	1.1529394392307062E-172	"abnormal depression-related behavior"
MP:0030108	18820	6	49	1	132	2	1	false	0.08917418459402758	0.08917418459402758	1.5273568477340725E-10	"abnormal incudostapedial joint morphology"
MP:0010545	18820	431	49	3	1823	5	1	false	0.08943475602463863	0.08943475602463863	0.0	"abnormal heart layer morphology"
