ID	Pop.total	Pop.term	Study.total	Study.term	Pop.family	Study.family	nparents	is.trivial	p	p.adjusted	p.min	name
MP:0003921	18820	334	9	5	712	5	1	false	0.022355443070014063	0.4515799500142841	6.040698016160038E-213	"abnormal heart left ventricle morphology"
MP:0010251	18820	10	9	1	352	1	1	false	0.028409090909090016	0.521102291821098	1.4137196886976413E-19	"subcapsular cataract"
MP:0020136	18820	56	9	2	329	2	1	false	0.028541774779447065	0.521102291821098	1.1138273574294612E-64	"abnormal interventricular septum thickness"
MP:0000752	18820	37	9	2	1049	8	1	false	0.029656425175862762	0.521102291821098	4.4568499819252284E-69	"dystrophic muscle"
MP:0002873	18820	1866	9	4	11228	8	1	false	0.030309581606136362	0.521102291821098	0.0	"normal phenotype"
MP:0003312	18820	690	9	3	2158	3	1	false	0.032591654585336784	0.521102291821098	0.0	"abnormal locomotor coordination"
MP:0008836	18820	15	9	1	449	1	1	false	0.03340757238306665	0.521102291821098	2.7256922398238844E-28	"abnormal transforming growth factor beta level"
MP:0012688	18820	5	9	1	712	5	1	false	0.034718950755474695	0.521102291821098	6.651105092790529E-13	"abnormal heart ventricles weight"
MP:0020520	18820	5	9	1	141	1	1	false	0.035460992907802365	0.521102291821098	2.313234409853364E-9	"whitened brown adipose tissue morphology"
MP:0004088	18820	22	9	2	413	6	1	false	0.03571147495348496	0.521102291821098	5.586043141248125E-37	"abnormal sarcoplasmic reticulum morphology"
MP:0002269	18820	104	9	3	1049	8	1	false	0.036633813534938955	0.521102291821098	1.4006375506631098E-146	"muscular atrophy"
MP:0003383	18820	56	9	1	1475	1	1	false	0.03796610169491535	0.521102291821098	7.22345665878343E-103	"abnormal gluconeogenesis"
MP:0001625	18820	198	9	3	874	4	1	false	0.03824506354551035	0.521102291821098	2.480373479277744E-202	"cardiac hypertrophy"
MP:0005165	18820	188	9	3	552	3	1	false	0.039089402667093626	0.521102291821098	4.7663374211744846E-153	"increased susceptibility to injury"
MP:0004233	18820	43	9	2	1049	8	1	false	0.039289479825805274	0.521102291821098	1.848432529540549E-77	"abnormal muscle weight"
MP:0002234	18820	35	9	1	881	1	1	false	0.03972758229284702	0.521102291821098	1.726991745563694E-63	"abnormal pharynx morphology"
MP:0005385	18820	3084	9	5	11228	8	1	false	0.04039438067666129	0.521102291821098	0.0	"cardiovascular system phenotype"
MP:0002837	18820	15	9	1	1823	5	1	false	0.04051323176861976	0.521102291821098	1.697385098063484E-37	"dystrophic cardiac calcinosis"
MP:0000348	18820	17	9	1	809	2	1	false	0.04161108323440226	0.521102291821098	1.5468700550529872E-35	"abnormal aerobic fitness"
MP:0009419	18820	32	9	2	454	5	1	false	0.04213533382711849	0.521102291821098	7.5897351407970645E-50	"skeletal muscle fibrosis"
MP:0004087	18820	413	9	6	1049	8	1	false	0.045396652950054496	0.5502074337546605	1.5528359571656886E-304	"abnormal muscle fiber morphology"
MP:0008416	18820	1	9	1	21	1	1	false	0.04761904761904764	0.5658263305322131	0.04761904761904764	"increased somatotroph cell size"
MP:0000727	18820	12	9	1	228	1	1	false	0.05263157894736647	0.606700038506033	3.258398146213619E-20	"absent CD8-positive, alpha-beta T cells"
MP:0003790	18820	13	9	1	245	1	1	false	0.05306122448980157	0.606700038506033	7.51276205658538E-22	"absent CD4-positive, alpha beta T cells"
MP:0004248	18820	5	9	1	454	5	1	false	0.054100050041440174	0.6071227837983841	6.360623665049333E-12	"abnormal epaxial muscle morphology"
MP:0006432	18820	8	9	1	141	1	2	false	0.05673758865248379	0.6148538961038758	3.159231464046876E-13	"abnormal costal cartilage morphology"
MP:0010254	18820	20	9	1	352	1	1	false	0.056818181818179936	0.6148538961038758	4.944750741024723E-33	"nuclear cataract"
MP:0000316	18820	234	9	2	1595	3	1	false	0.058088183841012955	0.6173083640014844	5.2908785153788946E-288	"cellular necrosis"
MP:0005330	18820	127	9	3	627	5	2	false	0.05915312150282193	0.6173083640014844	1.525700489946757E-136	"cardiomyopathy"
MP:0001544	18820	1762	9	5	3084	5	1	false	0.06072949849784225	0.6173083640014844	0.0	"abnormal cardiovascular system physiology"
MP:0000731	18820	3	9	1	96	2	1	false	0.06184210526315598	0.6173083640014844	6.998880179171257E-6	"increased collagen deposition in the muscles"
MP:0009399	18820	38	9	3	138	4	1	false	0.06343146589007059	0.6173083640014844	7.05597399875542E-35	"increased skeletal muscle fiber size"
MP:0006334	18820	33	9	1	516	1	1	false	0.06395348837208294	0.6173083640014844	7.50369563208512E-53	"abnormal susceptibility to hearing loss"
MP:0004846	18820	6	9	1	454	5	1	false	0.06463345705656681	0.6173083640014844	8.499719819663282E-14	"absent skeletal muscle"
MP:0012186	18820	9	9	1	942	7	1	false	0.06519428266682344	0.6173083640014844	6.4558331217080495E-22	"abnormal muscle precursor cell physiology"
MP:0003794	18820	14	9	1	209	1	1	false	0.06698564593301795	0.619443765624671	4.483974272031742E-22	"delayed somite formation"
MP:0002108	18820	1049	9	8	1468	8	1	false	0.06746417249377604	0.619443765624671	0.0	"abnormal muscle morphology"
MP:0000749	18820	59	9	2	1049	8	1	false	0.06997876016462642	0.6329422188024421	4.346958330747037E-98	"muscle degeneration"
MP:0003199	18820	10	9	1	1049	8	1	false	0.07400558634601485	0.6437227420775293	2.3479833369778753E-24	"calcified muscle"
MP:0003925	18820	95	9	1	3723	3	1	false	0.0746339570036966	0.6437227420775293	2.0163908793996263E-191	"abnormal cellular glucose uptake"
MP:0003658	18820	95	9	1	1270	1	1	false	0.07480314960631475	0.6437227420775293	5.235548954992435E-146	"abnormal capillary morphology"
MP:0011019	18820	95	9	1	4821	4	1	false	0.07654556162737731	0.6437227420775293	3.31856787477933E-202	"abnormal adaptive thermogenesis"
MP:0008327	18820	7	9	1	91	1	1	false	0.07692307692307682	0.6437227420775293	1.2354845713001507E-10	"abnormal corticotroph morphology"
MP:0000313	18820	1595	9	3	3723	3	1	false	0.07854810377400889	0.6437227420775293	0.0	"abnormal cell death"
MP:0000750	18820	65	9	2	942	7	1	false	0.07860640744841117	0.6437227420775293	3.842746375584773E-102	"abnormal muscle regeneration"
MP:0005406	18820	1102	9	5	1823	5	1	false	0.0804289792648699	0.6498661524601488	0.0	"abnormal heart size"
MP:0010094	18820	105	9	1	3723	3	1	false	0.08226685285290629	0.6559699056429107	5.409773453961686E-207	"abnormal chromosome stability"
MP:0002953	18820	75	9	4	187	5	1	false	0.08495374078883328	0.6685969729614671	3.4162826146604726E-54	"thick ventricular wall"
MP:0001953	18820	171	9	2	581	2	1	false	0.08626624725505053	0.670222382520008	3.447566794671237E-152	"respiratory failure"
MP:0011966	18820	40	9	1	453	1	1	false	0.08830022075053298	0.6704523360210014	2.7431138261895863E-58	"abnormal auditory brainstem response waveform shape"
MP:0020039	18820	35	9	1	394	1	1	false	0.08883248730964437	0.6704523360210014	7.042765433001352E-51	"increased bone ossification"
MP:0004564	18820	63	9	3	203	4	1	false	0.08961491620082693	0.6704523360210014	4.105960879658252E-54	"enlarged myocardial fiber"
MP:0002280	18820	13	9	1	143	1	1	false	0.09090909090908686	0.6705188099336383	1.0447683058216848E-18	"abnormal intercostal muscle morphology"
MP:0006320	18820	27	9	1	294	1	1	false	0.09183673469388116	0.6705188099336383	8.441504556535924E-39	"abnormal interscapular fat pad morphology"
MP:0020328	18820	9	9	1	95	1	1	false	0.09473684210526079	0.6834586466165243	8.510693785893619E-13	"abnormal capillary density"
MP:0031094	18820	1742	9	4	5264	6	1	false	0.09765329100007003	0.6962105217181463	0.0	"organomegaly"
MP:0001051	18820	100	9	1	1010	1	1	false	0.0990099009901136	0.697674418604754	5.494083855466477E-141	"abnormal somatic motor system morphology"
MP:0000736	18820	5	9	1	96	2	1	false	0.10197368421052308	0.7102994555353677	1.6360168721764903E-8	"delayed muscle development"
MP:0004672	18820	28	9	1	265	1	1	false	0.1056603773584816	0.7161482439277183	1.8851898710565732E-38	"short ribs"
MP:0000730	18820	10	9	1	454	5	1	false	0.10583290016673302	0.7161482439277183	1.0778410992999917E-20	"increased satellite cell number"
MP:0005378	18820	5264	9	6	11228	8	1	false	0.10729702510242506	0.7161482439277183	0.0	"growth/size/body region phenotype"
MP:0009403	18820	46	9	3	138	4	1	false	0.1078431372549065	0.7161482439277183	9.89390075581026E-38	"increased variability of skeletal muscle fiber size"
MP:0010578	18820	143	9	4	334	5	1	false	0.10872217564579222	0.7161482439277183	2.0646298431311494E-98	"abnormal heart left ventricle size"
MP:0010954	18820	144	9	1	3723	3	1	false	0.1116340591515713	0.7162345662630951	5.6558878373318355E-264	"abnormal cellular respiration"
MP:0000304	18820	44	9	1	759	2	1	false	0.11265343581504425	0.7162345662630951	1.7615849913227265E-72	"abnormal cardiac stroke volume"
MP:0003646	18820	16	9	1	942	7	1	false	0.1133493839149471	0.7162345662630951	6.186360818942118E-35	"muscle fatigue"
MP:0005331	18820	168	9	1	1475	1	1	false	0.11389830508474579	0.7162345662630951	2.1959743874396758E-226	"insulin resistance"
MP:0001853	18820	43	9	1	371	1	2	false	0.11590296495956735	0.7162345662630951	2.500186573516199E-57	"heart inflammation"
MP:0003186	18820	154	9	1	3723	3	1	false	0.11906182978166413	0.7162345662630951	9.246115174098234E-278	"abnormal redox activity"
MP:0010509	18820	3	9	1	25	1	1	false	0.12000000000000016	0.7162345662630951	4.347826086956512E-4	"decreased P wave amplitude"
MP:0000153	18820	32	9	1	265	1	1	false	0.12075471698112143	0.7162345662630951	5.289832905055241E-42	"rib bifurcation"
MP:0008662	18820	56	9	1	462	1	1	false	0.12121212121212603	0.7162345662630951	1.3844889188113878E-73	"abnormal interleukin-12 secretion"
MP:0005376	18820	5406	9	6	11228	8	1	false	0.12147083993370951	0.7162345662630951	0.0	"homeostasis/metabolism phenotype"
MP:0002891	18820	180	9	1	1475	1	1	false	0.12203389830509216	0.7162345662630951	7.393338470351715E-237	"increased insulin sensitivity"
MP:0005608	18820	59	9	3	169	4	1	false	0.12291814338508564	0.7162345662630951	5.159506577315026E-47	"cardiac interstitial fibrosis"
MP:0001784	18820	780	9	2	4821	4	1	false	0.1251615325910001	0.7223608452394862	0.0	"abnormal fluid regulation"
MP:0010024	18820	309	9	2	862	2	1	false	0.12823269764028536	0.7245214326716324	1.839599585997128E-243	"increased total body fat amount"
MP:0011631	18820	11	9	1	165	2	1	false	0.12926829268293	0.7245214326716324	2.2738891422412774E-17	"decreased mitochondrial size"
MP:0013929	18820	6	9	1	45	1	1	false	0.13333333333333364	0.7245214326716324	1.2277380399899078E-7	"absent eye muscles"
MP:0002841	18820	41	9	2	306	5	1	false	0.13473659473926852	0.7245214326716324	6.740363143231366E-52	"impaired skeletal muscle contractility"
MP:0000747	18820	89	9	2	942	7	1	false	0.13561795145841402	0.7245214326716324	2.465632794210788E-127	"muscle weakness"
MP:0008872	18820	598	9	2	5406	6	1	false	0.1356658851249254	0.7245214326716324	0.0	"abnormal physiological response to xenobiotic"
MP:0005620	18820	412	9	5	942	7	1	false	0.1361279117708371	0.7245214326716324	1.697001386876972E-279	"abnormal muscle contractility"
MP:0002952	18820	6	9	1	127	3	1	false	0.13616797900262484	0.7245214326716324	1.9344681784505726E-10	"ventricular cardiomyopathy"
MP:0010630	18820	488	9	5	726	5	2	false	0.13629611109664372	0.7245214326716324	1.085172245901743E-198	"abnormal cardiac muscle tissue morphology"
MP:0008831	18820	71	9	1	982	2	1	false	0.13944372818791442	0.7348078198424012	4.130839603309993E-110	"abnormal insulin-like growth factor I level"
MP:0009405	18820	8	9	1	209	4	1	false	0.1455293834156955	0.7602655719819954	1.2683581407424028E-14	"increased skeletal muscle fiber number"
MP:0011628	18820	13	9	1	165	2	1	false	0.15181079083518506	0.767940995709674	1.5055033791256485E-19	"increased mitochondrial number"
MP:0000631	18820	151	9	1	989	1	1	false	0.15267947421638636	0.767940995709674	8.08579647310379E-183	"abnormal neuroendocrine gland morphology"
MP:0002272	18820	331	9	1	2130	1	1	false	0.15539906103295525	0.767940995709674	0.0	"abnormal nervous system electrophysiology"
MP:0004321	18820	36	9	1	231	1	1	false	0.15584415584415545	0.767940995709674	5.379706690652834E-43	"short sternum"
MP:0002106	18820	942	9	7	1468	8	1	false	0.1564436783249572	0.767940995709674	0.0	"abnormal muscle physiology"
MP:0006065	18820	61	9	1	1823	5	1	false	0.15663890273082104	0.767940995709674	1.7313481588174074E-115	"abnormal heart position or orientation"
MP:0006142	18820	45	9	1	287	1	1	false	0.15679442508709834	0.767940995709674	1.1357112678955042E-53	"abnormal sinoatrial node conduction"
MP:0011101	18820	405	9	1	2568	1	1	false	0.15771028037374218	0.767940995709674	0.0	"prenatal lethality, incomplete penetrance"
MP:0001516	18820	825	9	2	3274	3	1	false	0.15840367073219347	0.767940995709674	0.0	"abnormal motor coordination/balance"
MP:0003929	18820	10	9	1	62	1	1	false	0.1612903225806469	0.7707851356265215	9.300687472421411E-12	"decreased heart rate variability"
MP:0000733	18820	96	9	2	1049	8	1	false	0.16153417858839642	0.7707851356265215	8.909437545012457E-139	"abnormal muscle development"
MP:0009134	18820	9	9	1	55	1	1	false	0.1636363636363618	0.7747159090909004	1.572722190475486E-10	"abnormal brown fat lipid droplet number"
MP:0000753	18820	136	9	1	2257	3	1	false	0.17016779466248955	0.7993928958563463	1.9317534923636662E-222	"paralysis"
MP:0002082	18820	1205	9	3	2139	3	1	false	0.1785895954818834	0.8161616161616129	0.0	"postnatal lethality"
MP:0003939	18820	9	9	1	96	2	1	false	0.17960526315788933	0.8161616161616129	7.712816243465915E-13	"abnormal myotome morphology"
MP:0020936	18820	25	9	1	139	1	1	false	0.17985611510791633	0.8161616161616129	4.103039207305719E-28	"abnormal susceptibility to Picornaviridae infection"
MP:0000480	18820	48	9	1	265	1	1	false	0.18113207547168395	0.8161616161616129	5.601272615359838E-54	"increased rib number"
MP:0010225	18820	26	9	1	143	1	1	false	0.18181818181817405	0.8161616161616129	4.1538343756792934E-29	"abnormal quadriceps morphology"
MP:0009416	18820	4	9	1	22	1	2	false	0.18181818181818107	0.8161616161616129	1.3670539986329445E-4	"cardiac muscle degeneration"
MP:0009400	18820	91	9	4	138	4	1	false	0.18479246136200106	0.8204651126939375	5.054492777424917E-38	"decreased skeletal muscle fiber size"
MP:0003953	18820	982	9	2	4821	4	1	false	0.18643451292300195	0.8204651126939375	0.0	"abnormal hormone level"
MP:0009398	18820	138	9	4	209	4	1	false	0.18725143022538632	0.8204651126939375	1.1675277640192783E-57	"abnormal skeletal muscle fiber size"
MP:0012185	18820	6	9	1	61	2	1	false	0.18852459016393897	0.8204651126939375	1.8009784788114984E-8	"abnormal muscle precursor cell morphology"
MP:0009404	18820	86	9	3	209	4	1	false	0.19046593842200943	0.8204651126939375	5.839587746644671E-61	"centrally nucleated skeletal muscle fibers"
MP:0005319	18820	999	9	2	4821	4	1	false	0.19192406390553968	0.8204651126939375	0.0	"abnormal enzyme/coenzyme level"
MP:0005375	18820	1145	9	2	11228	8	1	false	0.19276037591545772	0.8204651126939375	0.0	"adipose tissue phenotype"
MP:0010066	18820	218	9	1	1109	1	1	false	0.19657348963039054	0.8204651126939375	6.552853856363974E-238	"abnormal red blood cell distribution width"
MP:0000955	18820	294	9	1	2836	2	1	false	0.19662017447575353	0.8204651126939375	0.0	"abnormal spinal cord morphology"
MP:0005666	18820	121	9	1	1145	2	1	false	0.20026872690629338	0.8204651126939375	4.450777183380296E-167	"abnormal adipose tissue physiology"
MP:0005598	18820	97	9	3	231	4	1	false	0.2009078827001134	0.8204651126939375	1.0696521671887616E-67	"decreased ventricle muscle contractility"
MP:0001688	18820	209	9	1	1028	1	1	false	0.203307392996031	0.8204651126939375	1.178034712212617E-224	"abnormal somite development"
MP:0004145	18820	30	9	1	942	7	1	false	0.20331328723442743	0.8204651126939375	2.5398606418269998E-57	"abnormal muscle electrophysiology"
MP:0008874	18820	270	9	2	598	2	1	false	0.20344195895872455	0.8204651126939375	4.921200296002105E-178	"decreased physiological sensitivity to xenobiotic"
MP:0002823	18820	23	9	1	113	1	2	false	0.20353982300885456	0.8204651126939375	1.7214449090549774E-24	"abnormal rib development"
MP:0004817	18820	150	9	3	454	5	1	false	0.20443932676037058	0.8204651126939375	2.0147729682883423E-124	"abnormal skeletal muscle mass"
MP:0008950	18820	22	9	1	103	1	1	false	0.21359223300970573	0.8417251197999764	6.579863873107767E-23	"ventricular tachycardia"
MP:0011698	18820	26	9	1	121	1	1	false	0.21487603305785377	0.8417251197999764	5.146822920998711E-27	"abnormal brown adipose tissue physiology"
MP:0004484	18820	99	9	2	328	3	2	false	0.2175395052762725	0.8417251197999764	1.2102932243135474E-86	"abnormal response of heart to induced stress"
MP:0011629	18820	19	9	1	165	2	1	false	0.21766444937177065	0.8417251197999764	2.635232431107752E-25	"decreased mitochondrial number"
MP:0020330	18820	2	9	1	9	1	1	false	0.2222222222222221	0.8417251197999764	0.027777777777777755	"increased capillary density"
MP:0005266	18820	809	9	2	5406	6	1	false	0.22263566366491674	0.8417251197999764	0.0	"abnormal metabolism"
MP:0001504	18820	265	9	1	3274	3	1	false	0.22376097588980143	0.8417251197999764	0.0	"abnormal posture"
MP:0000738	18820	306	9	5	412	5	1	false	0.2240980384690548	0.8417251197999764	2.1040305551470654E-101	"impaired muscle contractility"
MP:0001933	18820	342	9	1	1517	1	1	false	0.22544495715235993	0.8417251197999764	0.0	"abnormal litter size"
MP:0000759	18820	454	9	5	1049	8	1	false	0.22767635557277024	0.8417251197999764	8.954870941295E-311	"abnormal skeletal muscle morphology"
MP:0008322	18820	21	9	1	91	1	1	false	0.23076923076923034	0.8417251197999764	4.526596308962612E-21	"abnormal somatotroph morphology"
MP:0011888	18820	181	9	1	1470	2	1	false	0.23117118869347097	0.8417251197999764	1.9904481148020154E-237	"abnormal circulating total protein level"
MP:0004197	18820	297	9	1	1275	1	1	false	0.23294117647054427	0.8417251197999764	1.0294205117502948E-299	"abnormal fetal growth/weight/body size"
MP:0003959	18820	554	9	2	2374	4	2	false	0.23387171516500402	0.8417251197999764	0.0	"abnormal lean body mass"
MP:0002971	18820	141	9	1	1124	2	1	false	0.23525096414982197	0.8417251197999764	1.2691807446048268E-183	"abnormal brown adipose tissue morphology"
MP:0009458	18820	93	9	3	150	3	1	false	0.23538182477781128	0.8417251197999764	8.205369468834955E-43	"abnormal skeletal muscle size"
MP:0008686	18820	110	9	1	462	1	1	false	0.2380952380952541	0.8417251197999764	1.7088750756194713E-109	"abnormal interleukin-2 secretion"
MP:0000266	18820	1823	9	5	2428	5	1	false	0.23828431745117887	0.8417251197999764	0.0	"abnormal heart morphology"
MP:0003111	18820	174	9	1	1347	2	1	false	0.2417490411252211	0.8417251197999764	2.363348247276755E-224	"abnormal cell nucleus morphology"
MP:0008698	18820	113	9	1	462	1	1	false	0.24458874458875166	0.8417251197999764	5.551520350555793E-111	"abnormal interleukin-4 secretion"
MP:0008804	18820	122	9	1	929	2	1	false	0.245524943394909	0.8417251197999764	3.222885383427498E-156	"abnormal circulating amylase level"
MP:0004121	18820	19	9	1	413	6	1	false	0.2474950040665815	0.8417251197999764	3.669502208812104E-33	"abnormal sarcolemma morphology"
MP:0000358	18820	1347	9	2	4147	3	1	false	0.247917184449958	0.8417251197999764	0.0	"abnormal cell morphology"
MP:0011633	18820	22	9	1	165	2	1	false	0.24959349593496555	0.8417251197999764	7.987438875582409E-28	"abnormal mitochondrial shape"
MP:0020206	18820	2	9	1	8	1	2	false	0.24999999999999994	0.8417251197999764	0.035714285714285705	"abnormal heart left atrium weight"
MP:0030428	18820	1	9	1	4	1	1	false	0.25000000000000006	0.8417251197999764	0.25000000000000006	"abnormal scalene muscle morphology"
MP:0004565	18820	14	9	1	203	4	1	false	0.25027715638263925	0.8417251197999764	6.833016669839033E-22	"small myocardial fiber"
MP:0003686	18820	45	9	1	329	2	2	false	0.2552079472162246	0.8417251197999764	1.4931393665417718E-56	"abnormal eye muscle morphology"
MP:0005388	18820	1375	9	2	11228	8	1	false	0.2557131903985106	0.8417251197999764	0.0	"respiratory system phenotype"
MP:0004720	18820	480	9	1	1870	1	2	false	0.25668449197847293	0.8417251197999764	0.0	"abnormal platelet morphology"
MP:0003634	18820	393	9	1	2836	2	1	false	0.25798986574654903	0.8417251197999764	0.0	"abnormal glial cell morphology"
MP:0010053	18820	445	9	3	698	3	1	false	0.25849328576170355	0.8417251197999764	1.0038914809829473E-197	"decreased grip strength"
MP:0005451	18820	2380	9	4	5264	6	1	false	0.25867721133611177	0.8417251197999764	0.0	"abnormal body composition"
MP:0000350	18820	1241	9	2	3723	3	1	false	0.25919953280869573	0.8417251197999764	0.0	"abnormal cell proliferation"
MP:0000745	18820	318	9	1	1225	1	1	false	0.2595918367346606	0.8417251197999764	8.711403312709885E-304	"tremors"
MP:0004322	18820	60	9	1	231	1	1	false	0.2597402597402568	0.8417251197999764	5.761801910596428E-57	"abnormal sternebra morphology"
MP:0008805	18820	33	9	1	122	1	1	false	0.27049180327869293	0.8616491374695895	1.4515764687632674E-30	"decreased circulating amylase level"
MP:0003818	18820	3	9	1	11	1	2	false	0.27272727272727315	0.8616491374695895	0.006060606060606057	"abnormal eye muscle development"
MP:0009538	18820	224	9	1	1518	2	1	false	0.2734333678130466	0.8616491374695895	4.652338913642209E-275	"abnormal synapse morphology"
MP:0006113	18820	376	9	2	1823	5	1	false	0.27547540707408374	0.8616491374695895	0.0	"abnormal heart septum morphology"
MP:0003923	18820	18	9	1	234	4	1	false	0.27554094566079373	0.8616491374695895	2.8299133934536204E-27	"abnormal heart left atrium morphology"
MP:0003968	18820	55	9	1	199	1	1	false	0.27638190954774344	0.8616491374695895	1.7870555065215987E-50	"abnormal growth hormone level"
MP:0000830	18820	287	9	1	1035	1	1	false	0.27729468599027846	0.8616491374695895	1.5306946155087623E-264	"abnormal diencephalon morphology"
MP:0011636	18820	17	9	1	61	1	1	false	0.2786885245901669	0.8616491374695895	1.8627869128207073E-15	"disorganized mitochondrial cristae"
MP:0000226	18820	310	9	1	1109	1	1	false	0.27953110910740736	0.8616491374695895	1.590834079636891E-284	"abnormal mean corpuscular volume"
MP:0000163	18820	348	9	1	2297	2	1	false	0.28010706284077413	0.8616491374695895	0.0	"abnormal cartilage morphology"
MP:0001845	18820	1229	9	2	2297	2	1	false	0.2861655636274021	0.8722030687587606	0.0	"abnormal inflammatory response"
MP:0002882	18820	1518	9	2	2836	2	1	false	0.28641651927886697	0.8722030687587606	0.0	"abnormal neuron morphology"
MP:0005547	18820	25	9	1	86	1	2	false	0.2906976744186059	0.8799794809852025	3.2497429785141583E-22	"abnormal Muller cell morphology"
MP:0014143	18820	36	9	2	66	2	1	false	0.2937062937062916	0.8799794809852025	1.8126795470773353E-19	"decreased body fat mass"
MP:0009732	18820	20	9	1	68	1	1	false	0.29411764705882143	0.8799794809852025	1.2177986830277767E-17	"ventricular premature beat"
MP:0003898	18820	78	9	1	263	1	1	false	0.2965779467680334	0.8799794809852025	6.777259940609809E-69	"abnormal QRS complex"
MP:0008272	18820	118	9	1	394	1	1	false	0.29949238578680426	0.8799794809852025	8.045544789130273E-104	"abnormal endochondral bone ossification"
MP:0002127	18820	2428	9	5	3084	5	1	false	0.3021973630441533	0.8799794809852025	0.0	"abnormal cardiovascular system morphology"
MP:0030957	18820	10	9	1	61	2	1	false	0.3032786885245977	0.8799794809852025	1.1089281217117772E-11	"abnormal myotube morphology"
MP:0005247	18820	7	9	1	23	1	2	false	0.3043478260869566	0.8799794809852025	4.079018751249198E-6	"abnormal extraocular muscle morphology"
MP:0002114	18820	1274	9	2	2297	2	1	false	0.3075140427071363	0.8799794809852025	0.0	"abnormal axial skeleton morphology"
MP:0001636	18820	68	9	1	403	2	1	false	0.30934656741106503	0.8799794809852025	6.893623274643478E-79	"irregular heartbeat"
MP:0002932	18820	388	9	1	2297	2	1	false	0.3093604898984034	0.8799794809852025	0.0	"abnormal joint morphology"
