	z
KLHL12	-0.41771989256982517
LRSAM1	-0.1801646565398341
SH3RF1	-0.11853217646282647
CSTB	-1.3581207591031907
GNB1	-3.387485438568638
UBE2D3	-1.72792178562213
TRIM69	-1.0449869073059366
JOSD1	-0.7250195659126052
TRIM63	-0.6838135078230346
PIP5K1A	3.0717090273153027
KEAP1	-1.0193173857307236
ATP6V0C	-0.731416052192264
ERCC3	-1.3953959199291037
RNF34	-0.48928610130315786
TOR1A	-1.4135672515027466
TOR1B	-2.0036169309407583
RLIM	-0.40100244018052705
TMEM248	-1.0938562167985997
MFSD5	-0.4775140675642661
PSME3	-0.27878998356967705
KBTBD13	-0.6586041399134422
DDX23	-1.9634637397567034
ERP44	-0.8914147763074021
ILF2	-0.44888982402722705
ASB10	-1.6876996242040068
UBE2J1	-0.9423052870082147
UBE2J2	-1.5337836726694136
WWP1	-0.7417547583719655
BTBD1	-1.6361570468520958
FBXO10	-1.6283897300804224
FBXO17	-1.4271879663204123
FBXO15	1.976560082065328
ASB13	-0.5592959327897743
CAPRIN1	-1.910104213639316
PPP1R7	-1.656720793104609
CERS2	1.750447754192644
ASB17	-0.054602551745526286
EIF4ENIF1	2.1655160730503393
CUL5	-1.1978207104132677
CUL7	-1.6885756989692458
CUL1	-0.974368967280228
CUL2	-0.2515934990000466
CUL3	-0.37763268072413125
TRIM27	-0.46876566678207743
TRIM21	-1.5074813512088863
IRF2BPL	1.8035522295705888
RNF138	-0.649860881693326
TOR1AIP1	-2.358034764276701
DZIP3	-0.9564316631893285
RBBP6	-0.3993973417269218
RNF182	-0.540646828031728
RBX1	-1.248911694150532
RNF217	-0.9830885559181497
RNF213	-1.6062089848759533
SLBP	-2.30166715001408
SMURF1	-0.8709893887132988
UBE2F-SCLY	-0.8569143851528785
SMURF2	-0.18738342914708217
CDC16	-0.552127609230086
UBAP2L	0.023062465571296535
RNF130	1.6220942946825077
B4GALT1	-0.19737306919275804
B4GALT3	-0.06392507115408742
PJA2	1.167578721948142
RIC8A	-0.7829932574382046
HERC1	0.9141846877356005
HERC3	-0.5868880550154045
HERC2	0.3081648532973596
HERC5	-2.3875782174143705
HERC4	0.7526598020176807
HERC6	-0.7786722263482313
MRPL9	-1.3961509753583699
UBE2I	0.20292574499952676
UBE2H	-1.9345840089262294
UBE2K	-2.0000657434938365
UBE2M	-2.25717016624359
UBE2O	-0.5521540354232333
UBE2N	-1.448852706011369
UBE2A	-2.0675559618787993
UBE2C	0.6426164617698771
UBE2B	-2.339006384702235
UBE2F	-0.9324035663433388
UBA5	-1.218773282941481
RBCK1	0.01654599366460742
UBE2S	-1.843756489851685
UBE2U	-1.2370200223537704
UBE2T	0.686452886718825
UBE2W	-0.147193912255324
DPF2	0.031387852603534244
UBA1	-0.5284353971606022
FBXO2	-1.0410245261740263
FBXO4	-1.5700481792438896
FBXO6	-1.0290084773135908
FBXO7	-1.3541028592568145
FBXO9	0.4603876971219822
HACE1	0.3800483714561263
SRPRB	-0.3952684474350777
ASB11	-1.3133721420002562
FHL3	6.782540473804137
FBXO44	-1.487247520132493
FBXO41	-1.6481824671589598
FBXO40	-1.507960653130102
NDUFA8	-0.5903547783215867
DET1	-0.9320841473497634
TP53	1.677337589228361
MAEA	-0.41307977275155666
TRIM71	-0.43438222338906796
BIRC6	14.347489851229668
PEX19	3.0303314799575816
MAP2K1	0.12993203514719967
ADPGK	1.4803443375032306
ANGEL2	-0.5410886261485243
RCHY1	-0.1837642374332969
LYPD3	-0.45950526769300876
NSF	13.58149852896046
APEX1	1.21310770388498
UBE2Z	-2.3452116636995926
MAD2L1BP	-0.2840541276348532
POGK	-0.7786618468125905
PPP1CA	-0.9634788949650087
MYLIP	-0.6382804386485061
M6PR	-2.787693435683603
HECTD2	-1.0411916556700413
HECTD3	0.350662478232382
ASB12	-1.199309381309999
HECTD1	-0.6408481247523489
ASB14	-1.443227939492694
ASB15	-2.4501897078510986
ASB16	-1.2035496104915469
UBE2QL1	-0.7987289361678428
ASB18	-1.4035019700164162
DHX16	0.5067917512361022
AC022826.2	0.7478027764033315
STUB1	-0.4817056167666649
ANAPC11	-0.4772605778263262
ANAPC10	-1.6422586079045394
ANAPC13	-1.208626550608354
CSNK1D	1.344659215729028
UBR4	0.0008321837318245672
WSB1	-2.070546109983064
SCAMP3	-0.6778969418384349
CHTOP	-1.0367110996208846
KLHL5	-0.16574563888457744
KLHL2	-2.175739050908021
KLHL3	-1.680314999765258
UBR2	-1.3512562221001145
UBR1	-1.2123475011699678
FBXO22	-1.5681259012612945
KLHL9	-1.8978022734931352
FBXL8	-1.5137555221749068
SOCS1	-1.3346772347890612
SOCS3	-1.6173032031730952
FBXL3	-1.0537591760872207
FZR1	1.7154446680232025
FBXL5	-1.1393382794493732
FBXL4	-0.505419115731459
FBXL7	0.8744414986099578
SUPT4H1	-2.095177496753316
TMEM189-UBE2V1	0.7580457571593686
UBB	0.4584079983625627
UBC	0.3916838645974177
RNF6	1.2480239293021136
RNF7	-0.2843742267049107
RNF4	-0.5936425577189951
TRIM39	-1.2735971954075256
TRIM32	0.7324964965908833
TRIM37	-0.3222003169998119
TRIM36	-1.093307070151678
UBE2L6	-2.5142075510675643
UBE2L3	-1.1738961637534295
KBTBD7	-0.07760219800863195
KBTBD6	-0.6821605799989817
UBE3B	-0.48231460343508903
UBE3C	-0.6771329344955792
UBE3A	-0.626357365903064
CCNF	-0.7941291661145239
UBE3D	1.8337533636486505
KBTBD8	-1.544340335346587
NGRN	0.189153993766641
HTR2C	-0.35857367071220647
PCBP1	-1.5250180314916162
RNF220	-0.1383578888752432
ECPAS	-0.31234095795443473
ARPC5	-2.11451311373312
TRIM41	-0.6749875175619572
TAF7	-0.2929733088885523
SLC25A44	1.3725875990083014
CDC27	-0.5023939325239375
CDC26	-0.968642772412531
CDC23	0.34725269692306554
CDC20	-0.18739312897316251
KLHL42	-1.6476388189829403
KLHL41	-1.6260469862505098
HECW2	-0.8168832008654148
RNF126	0.96726872025331
BTBD6	-1.5996246880419296
RNF123	-1.2786757236141175
DTX3L	-1.8567605266660834
COP1	0.10783398180938313
NEDD4	-1.5103419450937985
PFDN2	-0.715893104212847
SIAH1	-0.250083702319544
SIAH2	0.3516776082267314
TCEAL1	-1.2653331289750436
RNF144B	-1.1489275573611315
PSMB4	0.2761672199126733
KCTD6	-1.523583676261564
HAX1	-0.9216231030289401
VHL	-0.3126465537415914
UBOX5	-0.19468362385468033
LTN1	-1.073252308611288
UBE2G2	13.282362687902845
UBE2G1	1.8322980128299062
PJA1	1.7552252303538534
UFL1	-0.7159013058635425
RFXANK	-0.3922361449546292
RRAGA	-0.7773687112951143
TRAF7	-1.1753631116652574
USP11	-1.2400344139909372
C1QTNF2	-0.7149314460316858
NEDD4L	-0.7514527208715864
SCFD1	-1.8219755324938698
RNF11	0.31964057106320437
UBL3	-0.960463868847507
HSPA4	0.1748193273166447
SUMO1	0.1787602930947428
HSPA9	-1.4767598814944005
SEC23IP	-1.8986697916498707
ANKIB1	-0.023017834368306244
COMMD8	1.376003070428258
C6orf120	-1.9472449879362683
CDC73	0.28958056710138036
PIK3CA	-1.5537741673805479
RMND5A	1.82095841538932
PRKAG1	-0.8072387306660274
FAM114A2	0.12348649076961846
ABCD3	-1.1849176899839746
HBS1L	1.2077183332137122
RAB9A	0.20458682898514055
WRB	0.2779419584517909
NIPSNAP2	-0.2705085952987276
SP3	1.2820092152573357
AP5M1	-0.7494716954829778
TMEM9B	0.6142714023149698
DHX29	-0.5594333161137547
TMEM184C	0.05088316112812532
GPI	2.023164590403267
SNAP23	-0.9693174046353813
PTER	-0.2296892666094154
ARHGAP12	-0.7245689577674723
TCF12	10.281080196226444
CTCF	1.1240557615417945
ATP6V1D	-1.8860589969166641
RPS6KC1	-0.2884254942268665
ATP6V1A	-0.8473074421781526
ALDH3A2	0.6618080253094857
PUM2	-0.36013228690006405
ISCA1	-1.213463152014882
SPTSSA	-1.0806279809920494
ARNTL	0.8916631966327302
RWDD2A	0.3656335652677356
BUB3	-1.7563138734952923
XPO7	-0.40068069900686937
RWDD2B	1.5794799742945913
APOO	-1.2969659390274548
CETN3	-0.7270611702736343
CTNNB1	9.403754764719405
JAK2	-0.40951672655956955
TMED10	-1.5943624534013077
KIF1BP	-1.927934431838806
TSPYL1	-0.8332458875693798
ZNF226	-3.1461835987666786
CHUK	3.331880023432068
INSIG2	-0.27268578390327575
CSGALNACT2	1.7929603262745222
SLC39A6	-0.16915702259656706
PREPL	-1.2565340215912557
RPS6KA3	-0.1816506260113236
CSNK1A1	1.2796606080047774
C5orf15	-1.3420449267312673
GFM2	0.37362719419252066
ATAD1	0.4998425909402932
SLC35B3	-0.18046914971833208
TTC37	-0.6312599782853145
MINDY3	-1.9161791913780462
MINDY2	-1.8226766304205673
EMC2	-1.8128933417551727
MINPP1	0.002591671763095916
FBXO38	-0.21668688634769542
ECHDC1	2.1349698602168687
SOAT1	1.1250610771224527
SMAD4	0.9170175404587164
RAP1B	0.2055281514628223
RAP1A	0.5236068227982434
AP1AR	-1.4393847663133288
DCTN4	-2.3695839324270747
LRIF1	-0.4223587459620082
NCOA4	0.5819087971725848
CCNDBP1	-0.5999129462387442
CRYZL1	-1.1945057442948805
ALAS1	0.39069914651710796
CRBN	-0.06311811020585661
TM9SF3	-0.8352149259416468
TM9SF2	-0.5600951386585553
TOGARAM1	-0.9384164816493994
AUH	-0.6299800405081714
TMEM59	-0.0006455761689706217
CIAO2A	-0.49072116837347385
TCEA1P2	-0.1625751688411119
PRKAR1A	-1.0556136208372335
SAR1B	-2.065129164514619
SCAF8	-1.2144498092412666
CAPZA2	-1.4569248774580341
PEX7	-0.7369750914450575
PRRC1	-0.786099901451694
SUCLA2	-0.5902177234569251
ATP6V1E1	-1.3200715466756099
TBCA	-0.19728976236501133
MORC3	0.2027641037040643
ACTR10	0.18966197339676275
CPEB4	-0.39440652165332146
TMEM251	-1.9675063382545215
CAT	-0.5663773536677249
EI24	-1.4387995547048205
RAB2A	-1.5315533389682383
C10orf88	-0.5203541718109546
EPS8	-0.8077233927684566
EPS15	-0.2686522779659754
TOB1	1.9671898320880117
PRMT2	1.0159071746146158
CLIP1	-0.21316372909400794
HNF1A	2.278020271083006
ETNK1	1.6542237329108322
ATP6V1B2	-1.0052789208342385
CDC37L1	-2.1320369848042113
ARIH1	-0.38437489135468295
CD46	-2.3628534384385316
HIKESHI	-0.48967740546431937
FPGT	-0.07798414775063559
LPIN2	0.8551160137681368
CGRRF1	0.14904341682615058
RAB21	-1.2608197570555615
LACTB2	-0.9082481927301802
DMXL1	-1.4037957880298142
NCK1	-1.010445714775321
EXOC5	-1.6963559312817444
MBD4	1.4735230714615872
PPP3CB	0.19499196482895786
SPG11	-0.7676665420531064
BZW1	-1.3714485655741204
MPC2	-0.06874086296721972
MARCH5	0.12003775780995699
MARCH7	2.418828217014016
RCBTB1	-1.0593530975625582
SLC25A12	-0.6831057842209413
ADSS	-1.277799548379939
B3GNT2	-0.22087026103614196
NFE2L2	0.2394569562617213
DYNLT3	-0.9295104102774399
TTC5	0.15705839206107894
RARS	-1.6297532095329856
GMCL1	-1.0693606539072484
ZNF263	1.9913593711962545
MTMR6	-0.8478920200704666
TSNAX	-0.5669456299363523
UTP14C	-1.1328618181890078
SEC24A	-0.6518208215913897
TERF2IP	-0.5545723669708778
SIGLEC10	-0.8449166474218099
SIGLEC11	-1.059214788395896
SH3BGRL	-0.3045443756709525
HTATIP2	0.15352134014279226
SYPL1	-0.6648524880261998
OSBPL11	-1.1843983179753454
SCARB2	-2.7332264512044073
MRPL42	-0.7029899798886673
RNF103	1.110361628504754
APC	-0.2560967257215904
UQCRFS1	-0.521568992263656
YIPF5	-0.7218009088604672
YIPF6	-1.058384921540698
SNX2	9.463729618217668
SNX1	-0.8207338933231852
ARFIP1	-0.7479365625834913
COPS2	-1.3617518007774407
SERINC1	-0.7998589881958058
COPS4	-0.3145616395607978
ALG5	-1.7956836614056444
MED7	-0.34018207505249326
BLCAP	-0.6722906807882307
SUB1	-0.7495502653061423
RAB11A	2.1020965030665026
DERL1	-0.4900618076832607
C11orf58	-0.3397306828596043
MAP1LC3B	2.634512657191347
OGA	-0.2929899632819677
TCF7L2	1.6954660596462783
TCF7L1	2.353739291354726
DLD	-0.05790484860730429
DNAJB9	-0.780387400884229
C12orf29	0.19747081962653096
RFK	0.9231889185335591
HAT1	-0.7598259375290535
C18orf32	0.5968222509684846
KDM3B	-0.38228928159533543
RALB	-0.2799693250235415
MMUT	-1.3612452957865875
TMEM126B	-0.6552747880001042
CCDC47	-1.3030953170764668
ZNF236	1.2908339477446107
AIDA	2.934229051190085
STXBP3	0.6059228782018208
PRKAR2B	-1.5526419086573424
AL136295.5	-0.41995897858531
FECH	1.0150321022639643
BET1	-2.5027169014952313
TMEM14B	0.45885558014998523
TMEM14A	-1.2150664672639986
PSEN2	-0.33669337376702113
PSEN1	6.32398250007306
DNAJB6	1.4543770391736268
ETF1	-2.161846719907675
NDFIP1	-1.1852022898654537
CHPT1	0.8867100995119339
TRAPPC11	-0.11844642043751098
TRAPPC13	-0.24359855112966322
RAB14	-0.44047753265039585
THAP1	0.5325944814855734
HNRNPA1	-0.04184369943434887
RAB6A	1.990134863004916
RTCA	-0.0844240581552587
ACOX1	0.8574163563592878
STX7	-2.3829745005888756
SHOC2	-0.29200842726298815
SGPP1	1.0120625138286914
RNF141	-2.1851297269164673
ATP6V1G1	0.03216217186101176
TBCEL	-0.3292824106967687
GRSF1	-2.1798504204433375
CAB39	1.7709107107370998
PRKN	-1.2130353276551562
NFYB	-0.9505010979334021
MEGF9	-0.13794939110782625
RNF38	2.229008282240775
SMARCA2	-0.36878042202376127
RNF31	-1.2008294541908993
IMPACT	2.048354884974433
NPTN	-2.039407818156978
GABARAPL2	2.080214821833793
DDHD2	-0.7039045805312867
MTX2	21.45952152299345
FEM1B	-1.3968211990264399
ARL6IP5	-1.5199793417812144
PCMTD2	-1.5365782098649876
COPA	0.8352264190007245
MAT2B	1.3959085395510638
MFSD1	-1.6529197102469393
MOGAT2	-1.976891445945312
GLRX	-1.449387967024616
VTN	1.0313079274561217
CTNNA1	0.39297495335281457
VAMP3	-2.029941247046138
VAMP4	-1.2761308532070568
VAMP7	-2.4761297423811537
WDR47	-0.9118599351923266
ROCK1	-1.362962620979042
CUL4A	-1.1744350442406188
DCAF6	-0.8948708438510551
WBP4	1.612077400156307
PCCB	-0.6930117621275818
NDUFB5	-0.3644243455562632
FAM3C	-1.6204584505138755
NARS	-0.471817333221947
SLC30A5	0.26818548397683506
TOPORS	-1.7107228030982813
TENT5A	-1.06368255135495
CUL9	-0.014755316500720653
CLINT1	-0.8658010892347812
PPP3R1	0.8098889897135273
KLHDC10	-0.8757293532720324
SEC62	-1.397081727342662
ANKRD46	-1.6180130922661025
ZNF200	-0.09119537561460124
CLCN3	-0.6318185046127994
IDH1	-0.12038630353794985
SH3GLB1	-1.177347154250693
TRIM23	-0.5403674473908299
USP21	-1.3956381556856354
GHITM	-1.225812674172472
PTPN11	-0.9676251914957277
JKAMP	-0.3210380211745716
PGGT1B	0.2010778419170339
CCDC28A	-0.6623255110146891
KIN	-0.11846755369574546
KPNA1	0.3855310669085113
COPB1	-1.8302088563339853
RNF216	-0.14699270987133767
MED21	0.611613844693385
KAT2B	13.375281483478167
IARS2	-1.3506006402920476
PPM1B	-0.16627599377536062
PPM1A	0.29857140159302487
CLDND1	1.2133103859715588
VPS37A	0.12512365332988462
PNPLA7	-0.9284099681272426
ARMC1	-0.47547234638973135
UNC50	-2.2831504908280578
GSPT2	-0.5978601402564323
GSPT1	-0.14901840296607946
BECN1	-0.32375109636739646
RNF144A	-0.17192537194395066
MAN2A1	0.8910345892654173
UBA6	0.45471276898031066
UBA7	-2.422768438084432
ATG12	6.672336931140185
UBA3	1.1027677846211417
RWDD3	1.1247214549025115
MRPS27	0.6905614968965934
UEVLD	-0.5400508406617255
VPS26C	-1.4894171344305782
PHF7	-0.2331515299575425
BAG2	-0.7582178603701597
FBXO3	0.3465585934414407
RHOT1	-0.05632596849770811
FBXO8	-0.9145445942064558
BCAS2	-0.6999397268852561
CAPN7	-1.2451620354983155
OPTN	-1.253113423710023
SNX13	0.3955790866627535
SEC23A	-0.6626504510070146
ADIPOR1	-1.8298237143030107
SNX19	-1.3910710253204501
ERC2	-0.033335001594762395
BNIP2	-1.2429853557198332
DPM1	-1.023545274884478
NDUFA6	0.10499182398860755
NDUFA5	-1.600773496369248
FBXO43	-0.02656506461516592
PRDX3	-0.9756919311630872
RABIF	-1.0987434967197052
RWDD4	-1.3256093147091832
GALC	-0.7498524633927801
ATXN10	-0.5433008049252045
ESR2	2.225731990355403
EFCAB14	-1.3640072103877474
NRBF2	-0.6568449922021704
GOLT1B	0.4364255906338472
MRPS35	-0.7495866814149611
ISOC1	-0.0404987382374061
RWDD1	-0.4509639277425315
EIF2AK4	-0.3580365638213414
HIBCH	0.09849682766259416
DTD1	2.323773993018517
NECAP1	-3.1983785854577063
BPGM	0.3425992919860085
UFM1	-1.4710481817568846
BIRC2	0.07254801177715442
MOSPD1	-0.2541391237113711
MDH1	1.027961843515759
MAP2K4	0.016583942759662774
PEX13	0.6178221696642706
LPGAT1	-0.7101385293083056
MICU2	-1.182929050991443
RNF170	-0.7327014880545871
ECT2	-0.7080827644959952
STAM2	-2.1967468727586894
SCAMP1	-0.5281292381222562
TMEM192	-0.8330706249141383
SYNJ1	-0.603678006895702
GLT8D1	-1.0338911366574481
ATP5MC3	-0.39819038487741887
CNIH1	-0.7356248664722391
ANXA4	-0.1642433041463786
ANXA7	-0.8815627040574424
NUMB	-0.7409147321999446
HLTF	-0.6808035891433727
TAGLN	-0.27580297372859963
PPP1CB	-0.7694601258013328
RNFT1	0.9659820593783289
C1D	13.220979072532973
HADHB	-0.06979467614297277
NDUFS4	-0.08639076127635488
PICALM	-1.0085008955261714
TM2D1	-0.472572083947526
TMOD3	-1.391609563351289
WASHC5	-1.488323247415686
LYPLA1	-1.5410206366958146
SEC24B	-0.6130596041212512
SRP9	0.763026836708064
OAT	0.3864273472918776
KIFAP3	-1.4743197487431434
LEF1	1.6643924069341687
CANX	-1.241062543882648
NDUFAB1	-0.5051136732530449
ZNF140	-1.7781481779977866
MRPL3	-1.0543067846871674
MMADHC	-1.0620090744305961
LIG4	-0.6170597009780641
GOLGA7	-0.8250542793938703
NNT	-1.2375807149838858
SOD1	-0.15295574055199473
SEC63	-1.0677928381044888
SARAF	0.6776995017716634
GARS	1.1264309805114188
TRMT1L	-0.9274011236378394
TDP2	-0.3982357963886811
SCOC	0.16978001316597452
ACYP2	-0.26187844723448805
PPP2CA	-0.2756007428648244
ACSL3	-0.5325740731898922
WDR59	-0.4456302025223578
ASF1A	-1.7693070391987025
RNF8	-1.3670530901245397
CCNH	-0.998284939885993
ZNF217	0.8386844158852786
VDR	-0.5035007055705324
METAP1	0.4055370258246852
TRAK2	0.41822258508421345
PCMT1	-1.2297330877228279
SLC25A32	-0.8670980335775017
PNMA1	-0.7848571364410072
NMD3	-1.2546786519440527
FAM177A1	2.0296945911232718
DCTN6	-1.4533961388846566
CMAS	-0.011594394351048967
LANCL1	-0.9803733084268775
SLC35A1	-1.8998986997780631
SLC35A3	-1.5767412137359496
UBXN4	1.0170389932085901
PRELID3B	-0.4857368188344405
ORC4	-0.24768391395793085
C5orf22	-1.8165763084627864
TTC1	-0.9699031571272496
RCN2	-0.8514246019044326
DCUN1D1	-1.0292645109990048
SLC26A2	0.4712620915795065
DYNC1LI1	-0.2227781534637131
POLR2B	-2.0973886736955447
TRIP4	-0.2669105737624526
POLR2K	-0.83027553645314
STRN3	-0.18732817097451535
HADH	-0.9150672610849527
SLC25A46	0.4998112796203122
TNFAIP3	-0.06996620337924755
FAM8A1	-1.580582106561162
AP3B1	-0.41065666905651715
RBM22	-1.1081151566569032
SNCA	0.019586012410698822
ACTR6	0.5698908166703831
STAMBP	-0.5619782184383256
APOOL	0.8784309424060421
SDCBP	0.4327533234740733
ATP5PF	-1.3897543649895885
CCNG2	-0.987980942328948
ATP5PO	-0.44096597335301574
PCDHB11	-1.364647193880758
NCOR1	0.7706351033889833
LMBR1	0.12460193458934467
TMED7	-1.5823576541142619
TBC1D9	-1.3686160926852906
ACSL4	0.46005713441530804
TMED2	-2.2288027664088337
ARPP19	-1.7014361418054862
MRPS30	-0.012458183286478595
MAPK1	0.04885623397437026
MAPK6	0.720162397597296
SACM1L	-0.5110280165481339
TMEM30A	-0.8910891299200299
MAPK9	-0.46035067704809296
REEP5	-1.0266883035307572
ARMT1	-1.771186456640949
RBL2	14.212799565691048
PAQR3	-0.33433699574204456
RDX	0.5575333612709304
SERINC3	1.3811985417535981
COPS5	-0.33684361863245665
CRNKL1	-2.0224944936505915
DEGS1	2.271526656101632
YTHDC2	-0.9509608842593311
VPS26A	-1.4105035529444134
SPAST	1.1794542524802225
ITFG1	-0.5809197941162927
MORF4L1	1.0425070443565096
PRKACB	-1.8549253097279457
PGRMC1	0.24792841304980276
DECR1	-0.9686653947341867
TMEM230	-0.6124612348313705
ARFGAP3	-0.7742925473808225
CLPX	-0.7489650600541246
LRBA	-0.9995241565567106
ACVR1	-1.298487897732605
CD59	-1.7423047107872045
CTDSP2	-0.24167440257801648
NRIP1	3.723799033706915
DERA	0.5969471583319147
CAND1	-0.5949473890648227
UBQLN2	-1.0325602758236094
BLZF1	-0.7358329749094098
HIGD1A	-1.5432198498663205
GCLC	0.0622306673211878
NR3C2	0.6854083037564614
NR3C1	0.2751681756935017
SRI	0.6594119220928002
CRYZ	-0.14026203522585273
GTF2H1	-0.5351491131588206
USP12P1	-1.0634719987578563
TMX4	-1.262918959022301
AKR1B1	0.7475875478562203
TMX1	-0.6850149289766139
DACH1	1.013523180327023
CDV3	-1.4573490385909353
COX7A2L	0.32584632448169604
SEC22B	-1.1145400808714423
DAZAP2	2.7256017271854236
ESR1	1.7644326074588266
TAB2	-1.4278960655378001
CD164	-1.3963375604159953
RIOK3	-1.0029776095184306
TARBP1	0.8710942759898466
ACTL6A	0.8751932023365552
SDHB	-1.2275180881813779
GDNF	1.1626578050881509
SDHD	-3.063536256584812
RNF10	2.304018083203591
DBN1	-1.1217136604873297
ACTG1	-0.4712451272704711
BLOC1S2	-0.7972842608109175
COMMD2	1.9909105475585698
CAPZB	-0.4201145290357777
ELAVL1	-0.741444750557779
RC3H2	0.7544177939624434
ARL13B	0.007307649992439833
GFM1	-1.7470554564654928
ITGAV	-1.2984642299082962
SMAD5	0.904175591959572
AP3M1	-1.337233823727492
SMAD2	0.3092113994357867
MIB1	-0.21182795362480183
XIAP	-0.5157845298280257
AMMECR1L	0.8951238603164677
RBM12	1.6641010704904908
RIOK1	0.056819711047422394
CMTR2	0.48447081695314226
MOB1B	-0.8768516732103347
EEA1	0.23000364427885206
SELENOF	-0.9288171661802124
ITGB1	-1.3399699242881176
THUMPD1	-0.9245269997437658
BMI1	-0.8617375269404622
BRMS1L	-0.9199611446974545
THAP5	-0.2686961909877467
FAR1	1.4245803595564823
WDR77	0.022096820977609923
SLC12A2	-0.3565935825910638
SH3BP4	-0.3874325869698175
SLC2A9	-0.020739665146179646
YTHDF3	2.777028834093885
MED4	0.40606706102076207
VEZF1	0.23104674160395444
CCDC6	1.1957690589870498
